label	entity_id	search_id
cytosolic lipolysis	http://purl.obolibrary.org/obo/GO_0061725	[0, 3, 5, 7, 8, 2, 0, 0]
methylglyoxal catabolic process to lactate	http://purl.obolibrary.org/obo/GO_0061727	[0, 3, 5, 7, 6, 9, 2, 0]
6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde	http://purl.obolibrary.org/obo/GO_0061720	[0, 3, 5, 7, 5, 3, 2, 1]
lipophagy	http://purl.obolibrary.org/obo/GO_0061724	[5, 7, 5, 6, 5, 5]
GDP-mannose biosynthetic process from fructose-6-phosphate	http://purl.obolibrary.org/obo/GO_0061729	[0, 3, 5, 7, 2, 3, 4, 1]
transferrin receptor activity	http://purl.obolibrary.org/obo/GO_0004998	[8, 0, 3, 0, 9]
G-protein coupled serotonin receptor activity	http://purl.obolibrary.org/obo/GO_0004993	[6, 1, 2, 2, 1]
platelet activating factor receptor activity	http://purl.obolibrary.org/obo/GO_0004992	[6, 1, 5, 4, 2, 1]
parathyroid hormone receptor activity	http://purl.obolibrary.org/obo/GO_0004991	[6, 1, 5, 4, 6, 1]
thyroid stimulating hormone receptor activity	http://purl.obolibrary.org/obo/GO_0004996	[6, 1, 5, 6, 0, 0]
oxytocin receptor activity	http://purl.obolibrary.org/obo/GO_0004990	[6, 1, 0, 5, 0, 0]
SRIF receptor activity	http://purl.obolibrary.org/obo/GO_0004994	[6, 1, 7, 4, 2]
thyrotropin-releasing hormone receptor activity	http://purl.obolibrary.org/obo/GO_0004997	[6, 1, 5, 4, 7, 1]
tachykinin receptor activity	http://purl.obolibrary.org/obo/GO_0004995	[6, 1, 0, 3, 0]
vasoactive intestinal polypeptide receptor activity	http://purl.obolibrary.org/obo/GO_0004999	[6, 1, 5, 4, 6, 2]
positive regulation of endocrocin synthesis	http://purl.obolibrary.org/obo/GO_1900669	[4, 8, 9, 1, 9, 2]
inhibition of endocrocin formation	http://purl.obolibrary.org/obo/GO_1900668	[4, 8, 6, 2, 5, 3]
activation of emodin biosynthetic process	http://purl.obolibrary.org/obo/GO_1900666	[4, 8, 5, 9, 6, 0]
regulation of emericellamide A formation	http://purl.obolibrary.org/obo/GO_1900661	[4, 8, 2, 9, 6, 6, 0]
downregulation of emericellamide A anabolism	http://purl.obolibrary.org/obo/GO_1900662	[4, 8, 1, 3, 6, 5, 0]
up regulation of emericellamide A biosynthetic process	http://purl.obolibrary.org/obo/GO_1900663	[4, 8, 6, 2, 5, 7]
down-regulation of emodin formation	http://purl.obolibrary.org/obo/GO_1900665	[4, 8, 6, 1, 1, 9, 0]
regulation of emodin biosynthesis	http://purl.obolibrary.org/obo/GO_1900664	[4, 8, 9, 1, 3, 1]
regulation of endocrocin biosynthetic process	http://purl.obolibrary.org/obo/GO_1900667	[4, 8, 2, 3, 0, 3]
activation of emericellamide anabolism	http://purl.obolibrary.org/obo/GO_1900660	[4, 8, 7, 2, 7, 3]
negative regulation of BDNF receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0031549	[4, 8, 3, 4, 7, 2]
positive regulation of anthocyanin biosynthesis	http://purl.obolibrary.org/obo/GO_0031542	[4, 8, 4, 7, 3, 5, 0]
regulation of BDNF receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0031548	[4, 8, 0, 1, 8, 5]
regulation of anthocyanin formation	http://purl.obolibrary.org/obo/GO_0031540	[4, 8, 9, 0, 6, 9, 0]
negative regulation of anthocyanin biosynthesis	http://purl.obolibrary.org/obo/GO_0031541	[4, 8, 7, 2, 4, 6]
brain-derived neurotrophic factor receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0031547	[5, 0, 7, 4, 2]
18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity	http://purl.obolibrary.org/obo/GO_0052909	[0, 8, 5, 4, 3]
16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity	http://purl.obolibrary.org/obo/GO_0052908	[0, 8, 5, 4, 4]
23S rRNA (adenine(1618)-N(6))-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0052907	[0, 8, 5, 3, 1]
glucokinase (phosphorylating)	http://purl.obolibrary.org/obo/GO_0004340	[0, 7, 7, 1, 2]
cellular response to KIT ligand	http://purl.obolibrary.org/obo/GO_0036216	[6, 5, 1, 4, 5, 8, 0]
response to KIT ligand	http://purl.obolibrary.org/obo/GO_0036215	[6, 5, 1, 4, 5, 8, 1]
contractile ring constriction	http://purl.obolibrary.org/obo/GO_0036213	[5, 7, 0, 6, 7, 1]
cellular protein modification process	http://purl.obolibrary.org/obo/GO_0036211	[0, 0, 3, 8, 6, 4]
positive regulation of interleukin-33 secretion	http://purl.obolibrary.org/obo/GO_0150129	[4, 8, 7, 6, 3, 1]
negative regulation of interleukin-33 secretion	http://purl.obolibrary.org/obo/GO_0150128	[4, 8, 0, 4, 9, 0]
regulation of interleukin-33 secretion	http://purl.obolibrary.org/obo/GO_0150127	[4, 8, 2, 5, 3, 9, 1]
regulation of ent-pimara-8(14),15-diene formation	http://purl.obolibrary.org/obo/GO_1901542	[4, 8, 5, 3, 1, 1]
ent-pimara-8(14),15-diene anabolism	http://purl.obolibrary.org/obo/GO_1901541	[0, 3, 7, 4, 0, 0]
response to raffinose	http://purl.obolibrary.org/obo/GO_1901545	[6, 3, 1, 4]
upregulation of ent-pimara-8(14),15-diene biosynthesis	http://purl.obolibrary.org/obo/GO_1901544	[4, 8, 5, 9, 6, 9, 2]
downregulation of synaptic vesicle lumen pH reduction	http://purl.obolibrary.org/obo/GO_1901547	[4, 8, 2, 6, 1, 0]
down regulation of ent-pimara-8(14),15-diene synthesis	http://purl.obolibrary.org/obo/GO_1901543	[4, 8, 4, 8, 8, 0]
regulation of synaptic vesicle lumen proton loading	http://purl.obolibrary.org/obo/GO_1901546	[4, 8, 1, 5, 6, 3]
up-regulation of synaptic vesicle lumen pH reduction	http://purl.obolibrary.org/obo/GO_1901548	[4, 8, 5, 4, 7, 5]
ent-pimara-8(14),15-diene degradation	http://purl.obolibrary.org/obo/GO_1901540	[0, 3, 7, 4, 0, 1]
disruption by symbiont of host cell membrane	http://purl.obolibrary.org/obo/GO_0052025	[3, 1, 8, 0]
modulation by symbiont of host signal transduction	http://purl.obolibrary.org/obo/GO_0052027	[4, 0, 6, 5, 1]
modulation by symbiont of host transcription	http://purl.obolibrary.org/obo/GO_0052026	[4, 0, 2, 4, 0]
negative modulation by organism of host signal transduction pathway	http://purl.obolibrary.org/obo/GO_0052029	[4, 0, 0, 1, 1]
stimulation by symbiont of host signal transduction pathway	http://purl.obolibrary.org/obo/GO_0052028	[4, 0, 6, 1, 0]
telomere maintenance	http://purl.obolibrary.org/obo/GO_0000723	[5, 7, 4, 2, 1]
double-strand break repair via homologous recombination	http://purl.obolibrary.org/obo/GO_0000724	[5, 7, 4, 7, 7, 0]
DNA double-strand break processing	http://purl.obolibrary.org/obo/GO_0000729	[5, 7, 4, 0, 5, 0]
double-strand break repair via break-induced replication	http://purl.obolibrary.org/obo/GO_0000727	[5, 7, 4, 7, 7, 1]
telomerase-independent telomere maintenance	http://purl.obolibrary.org/obo/GO_0000722	[5, 7, 4, 6, 5, 1]
pyrimidine dimer repair by nucleotide-excision repair	http://purl.obolibrary.org/obo/GO_0000720	[5, 7, 4, 7, 2, 1]
recombinational repair	http://purl.obolibrary.org/obo/GO_0000725	[5, 7, 4, 7, 4, 0]
calcium ion export across plasma membrane	http://purl.obolibrary.org/obo/GO_1990034	[8, 8, 6, 9, 2]
calcium ion import into sarcoplasmic reticulum	http://purl.obolibrary.org/obo/GO_1990036	[8, 8, 6, 1, 3]
response to tetracycline	http://purl.obolibrary.org/obo/GO_1901326	[6, 7, 4, 7, 6, 1, 0]
response to chloramphenicol	http://purl.obolibrary.org/obo/GO_1901322	[6, 7, 4, 1, 5, 2, 2]
response to FK506	http://purl.obolibrary.org/obo/GO_1901327	[6, 7, 4, 1, 5, 1, 0]
response to trichodermin	http://purl.obolibrary.org/obo/GO_1901324	[6, 7, 4, 7, 6, 9, 0]
response to erythromycin	http://purl.obolibrary.org/obo/GO_1901323	[6, 7, 4, 1, 2, 8, 0]
up regulation of heart induction	http://purl.obolibrary.org/obo/GO_1901321	[4, 8, 5, 6, 2, 7]
down-regulation of heart induction	http://purl.obolibrary.org/obo/GO_1901320	[4, 8, 1, 8, 2, 8, 1]
regulation of odontoblast differentiation	http://purl.obolibrary.org/obo/GO_1901329	[4, 8, 1, 6, 6, 1]
response to cytochalasin B	http://purl.obolibrary.org/obo/GO_1901328	[6, 7, 4, 1, 5, 2, 3]
response to antimycin A	http://purl.obolibrary.org/obo/GO_1901325	[6, 7, 4, 1, 5, 1, 1]
SK calcium-activated potassium channel activity	http://purl.obolibrary.org/obo/GO_0016286	[8, 8, 9, 8, 3, 1]
rRNA 2'-O-methylation	http://purl.obolibrary.org/obo/GO_0000451	[0, 8, 5, 2, 0]
endonucleolytic cleavage between LSU-rRNA and 5S rRNA of tricistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 5S)	http://purl.obolibrary.org/obo/GO_0000458	[0, 8, 7, 5, 1]
endonucleolytic cleavage between SSU-rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 5S)	http://purl.obolibrary.org/obo/GO_0000457	[0, 8, 7, 5, 2]
snoRNA guided rRNA pseudouridine synthesis	http://purl.obolibrary.org/obo/GO_0000454	[0, 8, 2, 2, 6, 0]
cleavage of bicistronic rRNA transcript (SSU-rRNA, LSU-rRNA)	http://purl.obolibrary.org/obo/GO_0000450	[0, 8, 7, 1, 1]
snoRNA guided rRNA 2'-O-methylation	http://purl.obolibrary.org/obo/GO_0000452	[0, 8, 5, 2, 1]
enzyme-directed rRNA pseudouridine synthesis	http://purl.obolibrary.org/obo/GO_0000455	[0, 8, 2, 2, 6, 1]
release of sequestered calcium ion into presynaptic cytosol	http://purl.obolibrary.org/obo/GO_0099585	[8, 8, 6, 0, 0]
inorganic ion import across plasma membrane	http://purl.obolibrary.org/obo/GO_0099587	[8, 8, 7, 2, 1, 0]
ATPase-coupled ion transmembrane transporter activity involved in regulation of postsynaptic membrane potential	http://purl.obolibrary.org/obo/GO_0099581	[8, 8, 4, 3, 0]
ion antiporter activity involved in regulation of post-synaptic membrane potential	http://purl.obolibrary.org/obo/GO_0099580	[8, 9, 6, 3, 5, 0]
neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium levels	http://purl.obolibrary.org/obo/GO_0099583	[8, 8, 3, 0, 0]
neurotransmitter receptor activity involved in regulation of presynaptic cytosolic calcium ion concentration	http://purl.obolibrary.org/obo/GO_0099582	[8, 8, 0, 1, 1]
positive regulation of postsynaptic cytosolic calcium concentration	http://purl.obolibrary.org/obo/GO_0099588	[4, 8, 2, 3, 6, 2]
release of sequestered calcium ion into postsynaptic cytosol	http://purl.obolibrary.org/obo/GO_0099586	[8, 8, 6, 0, 1]
positive regulation of cytokinesis, actomyosin contractile ring assembly involved in mitotic cytokinesis	http://purl.obolibrary.org/obo/GO_1903501	[4, 8, 0, 1, 8, 3, 0]
negative regulation of contractile ring assembly involved in mitotic cytokinesis	http://purl.obolibrary.org/obo/GO_1903500	[4, 8, 4, 7, 8, 0, 0]
liposaccharide metabolism	http://purl.obolibrary.org/obo/GO_1903509	[0, 3, 5, 7, 9, 4, 0, 1]
regulation of mitotic spindle checkpoint	http://purl.obolibrary.org/obo/GO_1903504	[4, 8, 7, 7, 4, 2]
response to defenses of other organism	http://purl.obolibrary.org/obo/GO_0052173	[4, 0, 7, 1, 2]
inhibition by symbiont of host innate immunity	http://purl.obolibrary.org/obo/GO_0052170	[4, 0, 5, 1, 2]
cell-cell adhesion in response to extracellular stimulus	http://purl.obolibrary.org/obo/GO_0140039	[6, 4, 2, 9, 4, 1]
positive regulation of somitomeric trunk muscle development	http://purl.obolibrary.org/obo/GO_0014709	[4, 8, 5, 9, 2, 8]
oscillatory muscle contraction	http://purl.obolibrary.org/obo/GO_0014703	[5, 7, 1, 7, 0]
striated muscle tissue development	http://purl.obolibrary.org/obo/GO_0014706	[5, 4, 2, 6, 6, 8, 0]
regulation of somitomeric trunk muscle development	http://purl.obolibrary.org/obo/GO_0014708	[4, 8, 4, 8, 3, 1]
branchiomeric skeletal muscle development	http://purl.obolibrary.org/obo/GO_0014707	[5, 4, 0, 1, 0, 7, 1]
vitamin D3 25-hydroxylase activity	http://purl.obolibrary.org/obo/GO_0030343	[0, 3, 5, 7, 1, 7, 0, 0]
immune memory response	http://purl.obolibrary.org/obo/GO_0002250	[5, 3, 3, 3, 3, 1]
endothelial cell activation within high endothelial venule involved in immune response	http://purl.obolibrary.org/obo/GO_0002259	[5, 4, 1, 7, 8, 3, 0]
immune response in organ or tissue	http://purl.obolibrary.org/obo/GO_0002251	[5, 3, 3, 3, 6, 2]
tissue kallikrein-kinin cascade	http://purl.obolibrary.org/obo/GO_0002255	[6, 9, 1, 3]
immune effector process	http://purl.obolibrary.org/obo/GO_0002252	[6, 0, 7, 6, 0]
kinin cascade	http://purl.obolibrary.org/obo/GO_0002254	[6, 9, 1, 4]
activation of immune response	http://purl.obolibrary.org/obo/GO_0002253	[6, 0, 1, 1, 0]
activation of kinin cascade	http://purl.obolibrary.org/obo/GO_0002258	[4, 8, 1, 6, 7, 4, 0]
down regulation of kinin cascade	http://purl.obolibrary.org/obo/GO_0002257	[4, 8, 0, 6, 8, 2]
regulation of kinin cascade	http://purl.obolibrary.org/obo/GO_0002256	[4, 8, 0, 6, 8, 3]
cellular response to TRH	http://purl.obolibrary.org/obo/GO_1905229	[6, 1, 4, 4, 0]
response to thyrotropin-releasing hormone	http://purl.obolibrary.org/obo/GO_1905225	[6, 1, 4, 4, 1]
AV canal morphogenesis	http://purl.obolibrary.org/obo/GO_1905222	[5, 4, 5, 4, 5, 2]
downregulation of platelet formation	http://purl.obolibrary.org/obo/GO_1905220	[4, 8, 6, 5, 1, 5]
visceral serous pericardium proper morphogenesis	http://purl.obolibrary.org/obo/GO_1905223	[5, 4, 3, 3, 3, 6]
up-regulation of platelet extrusion	http://purl.obolibrary.org/obo/GO_1905221	[4, 8, 7, 5, 4, 3]
DNA methylation on cytosine within a CNN sequence	http://purl.obolibrary.org/obo/GO_0010426	[0, 0, 5, 7, 0]
cytosine methylation within a CNG sequence	http://purl.obolibrary.org/obo/GO_0010425	[0, 0, 5, 7, 1]
polyprenyldihydroxybenzoate methyltransferase activity	http://purl.obolibrary.org/obo/GO_0010420	[0, 3, 5, 0, 5]
programmed cell death in response to hydrogen peroxide	http://purl.obolibrary.org/obo/GO_0010421	[6, 7, 3, 6, 2, 0]
regulation of brassinosteroid biosynthetic process	http://purl.obolibrary.org/obo/GO_0010422	[4, 8, 7, 0, 6, 7, 0]
negative regulation of brassinosteroid biosynthetic process	http://purl.obolibrary.org/obo/GO_0010423	[4, 8, 6, 7, 2, 3]
DNA methylation on cytosine within a CG sequence	http://purl.obolibrary.org/obo/GO_0010424	[0, 0, 5, 7, 2]
response to nitroglycerin	http://purl.obolibrary.org/obo/GO_1904842	[6, 7, 4, 1, 7, 8, 0]
regulation of cell chemotaxis to fibroblast growth factor	http://purl.obolibrary.org/obo/GO_1904847	[4, 8, 0, 0, 9, 7]
upregulation of male germ-line stem cell asymmetric division	http://purl.obolibrary.org/obo/GO_1904840	[4, 8, 1, 9, 8, 8, 0]
down-regulation of establishment of bipolar cell polarity	http://purl.obolibrary.org/obo/GO_1904846	[4, 8, 3, 6, 3, 9, 0]
upregulation of cell chemotaxis to fibroblast growth factor	http://purl.obolibrary.org/obo/GO_1904849	[4, 8, 4, 6, 6, 2]
cellular response to nitroglycerine	http://purl.obolibrary.org/obo/GO_1904843	[6, 7, 4, 7, 7, 1, 1]
response to L-glutamine	http://purl.obolibrary.org/obo/GO_1904844	[6, 7, 1, 4, 0]
cellular response to L-glutamine	http://purl.obolibrary.org/obo/GO_1904845	[6, 7, 1, 4, 1]
negative regulation of cell chemotaxis to fibroblast growth factor	http://purl.obolibrary.org/obo/GO_1904848	[4, 8, 3, 1, 3, 9, 0]
regulation of cytokine production involved in acute inflammatory response	http://purl.obolibrary.org/obo/GO_1900015	[4, 8, 6, 1, 1, 5, 0]
down regulation of CRH receptor activity	http://purl.obolibrary.org/obo/GO_1900011	[4, 8, 7, 5, 5, 3]
regulation of PKC	http://purl.obolibrary.org/obo/GO_1900019	[4, 8, 5, 8, 5, 2]
positive regulation of CRH receptor activity	http://purl.obolibrary.org/obo/GO_1900012	[4, 8, 0, 7, 2, 2]
negative regulation of cytokine production involved in acute inflammatory response	http://purl.obolibrary.org/obo/GO_1900016	[4, 8, 5, 8, 9, 5]
up regulation of cytokine production involved in acute inflammatory response	http://purl.obolibrary.org/obo/GO_1900017	[4, 8, 6, 1, 1, 5, 1]
regulation of corticotropin-releasing factor receptor activity	http://purl.obolibrary.org/obo/GO_1900010	[4, 8, 7, 5, 5, 4]
RecBC deoxyribonuclease activity	http://purl.obolibrary.org/obo/GO_0008854	[3, 7, 5, 0]
E. coli exonuclease VII activity	http://purl.obolibrary.org/obo/GO_0008855	[3, 7, 5, 1]
regulation of cell wall polysaccharide breakdown	http://purl.obolibrary.org/obo/GO_2000966	[4, 8, 4, 4, 0, 1]
positive regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity	http://purl.obolibrary.org/obo/GO_2000969	[4, 8, 5, 1, 5, 1, 2]
negative regulation of cellooligosaccharide metabolic process	http://purl.obolibrary.org/obo/GO_2000961	[4, 8, 5, 3, 4, 3]
regulation of cellooligosaccharide catabolism	http://purl.obolibrary.org/obo/GO_2000963	[4, 8, 7, 1, 2, 7, 0]
negative regulation of cell wall polysaccharide catabolic process	http://purl.obolibrary.org/obo/GO_2000967	[4, 8, 2, 0, 4, 0, 0]
positive regulation of cellooligosaccharide metabolic process	http://purl.obolibrary.org/obo/GO_2000962	[4, 8, 7, 1, 2, 7, 1]
negative regulation of cellooligosaccharide catabolic process	http://purl.obolibrary.org/obo/GO_2000964	[4, 8, 9, 3, 3, 7, 0]
positive regulation of cellooligosaccharide catabolism	http://purl.obolibrary.org/obo/GO_2000965	[4, 8, 6, 5, 1, 0]
regulation of cellooligosaccharide metabolic process	http://purl.obolibrary.org/obo/GO_2000960	[4, 8, 7, 1, 2, 7, 2]
positive regulation of cell wall polysaccharide breakdown	http://purl.obolibrary.org/obo/GO_2000968	[4, 8, 4, 4, 4, 9, 0]
malate import across plasma membrane	http://purl.obolibrary.org/obo/GO_0098714	[8, 9, 8, 4, 0, 5, 0]
nickel cation import across plasma membrane	http://purl.obolibrary.org/obo/GO_0098716	[8, 8, 1, 0, 1]
ferrous iron import across plasma membrane	http://purl.obolibrary.org/obo/GO_0098711	[8, 9, 8, 8, 2, 0]
leucine import across plasma membrane	http://purl.obolibrary.org/obo/GO_0098713	[8, 9, 0, 5, 4, 0]
L-glutamate import into cell	http://purl.obolibrary.org/obo/GO_0098712	[8, 9, 8, 5, 7, 1]
sodium ion import across plasma membrane	http://purl.obolibrary.org/obo/GO_0098719	[8, 9, 1, 5, 0, 3]
guanine import into cell	http://purl.obolibrary.org/obo/GO_0098710	[8, 9, 9, 2, 2]
pantothenate import across plasma membrane	http://purl.obolibrary.org/obo/GO_0098717	[8, 9, 8, 4, 4, 7, 0]
malonic acid import into cell	http://purl.obolibrary.org/obo/GO_0098715	[8, 9, 8, 4, 7, 6, 1]
serine import across plasma membrane	http://purl.obolibrary.org/obo/GO_0098718	[8, 9, 0, 6, 8, 1]
retinoic acid receptor signalling pathway involved in lung bud formation	http://purl.obolibrary.org/obo/GO_0060498	[5, 4, 0, 7, 6, 0, 1]
lung induction	http://purl.obolibrary.org/obo/GO_0060492	[4, 8, 6, 3, 3, 9, 0]
regulation of cell projection formation	http://purl.obolibrary.org/obo/GO_0060491	[4, 8, 2, 6, 6, 2]
mesenchymal-endodermal cell signalling	http://purl.obolibrary.org/obo/GO_0060497	[4, 8, 5, 5, 5, 3]
inductive mesenchymal-endodermal cell signaling	http://purl.obolibrary.org/obo/GO_0060494	[4, 8, 2, 0, 5, 1]
cell-cell signaling involved in lung development	http://purl.obolibrary.org/obo/GO_0060495	[5, 4, 3, 4, 4, 0]
mesenchymal-endodermal cell signalling involved in lung induction	http://purl.obolibrary.org/obo/GO_0060493	[4, 8, 2, 0, 5, 2]
lateral sprouting involved in lung morphogenesis	http://purl.obolibrary.org/obo/GO_0060490	[5, 4, 0, 7, 2, 3, 0]
fibroblast growth factor receptor signaling pathway involved in lung induction	http://purl.obolibrary.org/obo/GO_0060499	[4, 8, 2, 0, 5, 3]
mesenchymal-epithelial cell signaling involved in lung development	http://purl.obolibrary.org/obo/GO_0060496	[4, 8, 5, 3, 7, 4]
invasive growth in response to pheromone	http://purl.obolibrary.org/obo/GO_0045311	[6, 4, 0, 1, 1]
positive regulation of eye photoreceptor development	http://purl.obolibrary.org/obo/GO_0045315	[4, 8, 9, 4, 6, 9, 0]
rhabdomere membrane biogenesis	http://purl.obolibrary.org/obo/GO_0045313	[5, 0, 3, 1, 1]
nor-spermidine formation	http://purl.obolibrary.org/obo/GO_0045312	[0, 0, 7, 8, 0]
negative regulation of eye photoreceptor development	http://purl.obolibrary.org/obo/GO_0045316	[4, 8, 0, 3, 3, 4]
regulation of eye photoreceptor development	http://purl.obolibrary.org/obo/GO_0045314	[4, 8, 2, 1, 1, 3]
equator specification	http://purl.obolibrary.org/obo/GO_0045317	[5, 4, 3, 7, 3, 0]
up regulation of ventricular cardiac muscle cell action potential	http://purl.obolibrary.org/obo/GO_1903947	[4, 8, 0, 2, 8, 3, 0]
down regulation of ventricular cardiac muscle cell action potential	http://purl.obolibrary.org/obo/GO_1903946	[4, 8, 3, 5, 8, 2]
down-regulation of hepatocyte apoptotic process	http://purl.obolibrary.org/obo/GO_1903944	[4, 8, 6, 2, 2, 1]
positive regulation of respiratory gaseous exchange	http://purl.obolibrary.org/obo/GO_1903942	[4, 8, 6, 2, 9, 5]
inhibition of respiratory gaseous exchange	http://purl.obolibrary.org/obo/GO_1903941	[4, 8, 6, 3, 6, 6]
downregulation of TORC2 signal transduction	http://purl.obolibrary.org/obo/GO_1903940	[4, 8, 7, 5, 4, 4]
down regulation of atrial cardiac muscle cell action potential	http://purl.obolibrary.org/obo/GO_1903948	[4, 8, 0, 6, 0, 3]
regulation of hepatocyte apoptosis	http://purl.obolibrary.org/obo/GO_1903943	[4, 8, 3, 3, 1, 6, 0]
upregulation of atrial cardiac muscle cell action potential	http://purl.obolibrary.org/obo/GO_1903949	[4, 8, 4, 5, 2, 3]
positive regulation of hepatocyte apoptosis	http://purl.obolibrary.org/obo/GO_1903945	[4, 8, 9, 2, 4, 8, 1]
priming of response to stress	http://purl.obolibrary.org/obo/GO_0080136	[6, 4, 2, 2, 7, 0]
regulation of cellular response to stress	http://purl.obolibrary.org/obo/GO_0080135	[4, 8, 1, 4, 7, 1]
borate efflux transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0080139	[8, 8, 7, 7, 3]
regulation of response to stress	http://purl.obolibrary.org/obo/GO_0080134	[4, 8, 2, 0, 3, 2]
regulation of membrane potential	http://purl.obolibrary.org/obo/GO_0042391	[4, 8, 4, 2, 1, 2]
cellular amino acid derivative formation	http://purl.obolibrary.org/obo/GO_0042398	[0, 3, 5, 7, 9, 9, 7, 1]
phosphagen synthesis	http://purl.obolibrary.org/obo/GO_0042396	[0, 3, 5, 7, 8, 9, 1, 1]
ecdysis, collagen and cuticulin-based cuticle	http://purl.obolibrary.org/obo/GO_0042395	[5, 4, 4, 8, 1, 0]
gibberellic acid mediated signaling pathway, G-alpha-independent	http://purl.obolibrary.org/obo/GO_0042390	[6, 1, 7, 2, 1]
phosphagen breakdown	http://purl.obolibrary.org/obo/GO_0042397	[0, 3, 5, 7, 8, 0, 8, 0]
ectoine metabolism	http://purl.obolibrary.org/obo/GO_0042399	[0, 3, 5, 7, 0, 5, 5, 1]
iron incorporation into iron-sulfur cluster via tris-L-cysteinyl triiron tetrasulfide	http://purl.obolibrary.org/obo/GO_0018287	[0, 0, 3, 0, 2, 0]
iron incorporation into iron-sulphur cluster via tetrakis-L-cysteinyl tetrairon tetrasulphide	http://purl.obolibrary.org/obo/GO_0018288	[0, 0, 3, 0, 2, 1]
GSI anchor anabolism via N-seryl-glycosylsphingolipidinositolethanolamine	http://purl.obolibrary.org/obo/GO_0018281	[0, 3, 5, 1, 5, 3, 0]
iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl diiron disulfide	http://purl.obolibrary.org/obo/GO_0018285	[0, 0, 3, 0, 2, 2]
iron incorporation into protein via tetrakis-L-cysteinyl iron	http://purl.obolibrary.org/obo/GO_0018284	[0, 0, 3, 0, 2, 3]
protein S-linked glycosylation	http://purl.obolibrary.org/obo/GO_0018280	[0, 0, 8, 4, 0]
molybdenum incorporation into metallo-sulfur cluster	http://purl.obolibrary.org/obo/GO_0018289	[0, 0, 3, 0, 3, 0]
metal incorporation into metallo-sulphur cluster	http://purl.obolibrary.org/obo/GO_0018282	[0, 0, 3, 0, 3, 1]
iron incorporation into metallo-sulfur cluster	http://purl.obolibrary.org/obo/GO_0018283	[0, 0, 3, 0, 2, 4]
positive regulation of syncytium formation by plasma membrane fusion	http://purl.obolibrary.org/obo/GO_0060143	[4, 8, 0, 5, 3, 1]
regulation of syncytium formation by plasma membrane fusion	http://purl.obolibrary.org/obo/GO_0060142	[4, 8, 6, 3, 0, 6]
positive regulation of posttranscriptional gene silencing	http://purl.obolibrary.org/obo/GO_0060148	[4, 8, 2, 4, 3, 2]
regulation of posttranscriptional gene silencing	http://purl.obolibrary.org/obo/GO_0060147	[4, 8, 2, 4, 0, 0]
syncytium formation induced by viral infection	http://purl.obolibrary.org/obo/GO_0060141	[4, 0, 4, 2, 0]
negative regulation of post-transcriptional gene silencing	http://purl.obolibrary.org/obo/GO_0060149	[4, 8, 2, 0, 4, 9, 0]
modulation by virus of syncytium formation via plasma membrane fusion	http://purl.obolibrary.org/obo/GO_0060140	[4, 0, 4, 2, 1]
dendrite development	http://purl.obolibrary.org/obo/GO_0016358	[5, 4, 3, 6, 0, 6]
response to methotrexate	http://purl.obolibrary.org/obo/GO_0031427	[6, 7, 4, 1, 5, 0, 2]
chloroplast RNA processing	http://purl.obolibrary.org/obo/GO_0031425	[0, 8, 1, 6, 5, 0]
keratinization	http://purl.obolibrary.org/obo/GO_0031424	[5, 4, 4, 0, 8, 0]
polycistronic mRNA processing	http://purl.obolibrary.org/obo/GO_0031426	[0, 8, 1, 6, 6, 1]
cellular detoxification of nitrogen compound	http://purl.obolibrary.org/obo/GO_0070458	[6, 7, 3, 7, 6, 0]
regulation of haem biosynthesis	http://purl.obolibrary.org/obo/GO_0070453	[4, 8, 5, 1, 4, 8, 0]
stimulation of heme biosynthetic process	http://purl.obolibrary.org/obo/GO_0070455	[4, 8, 5, 1, 4, 8, 1]
negative regulation of haem biosynthetic process	http://purl.obolibrary.org/obo/GO_0070454	[4, 8, 6, 5, 4, 8, 0]
positive regulation of ergosterol anabolism	http://purl.obolibrary.org/obo/GO_0070452	[4, 8, 9, 0, 7, 7, 0]
prolactin secretion	http://purl.obolibrary.org/obo/GO_0070459	[8, 3, 0, 2, 7]
protein tyrosine kinase collagen receptor activity	http://purl.obolibrary.org/obo/GO_0038062	[5, 0, 6, 3, 0]
collagen-activated signaling pathway	http://purl.obolibrary.org/obo/GO_0038065	[5, 0, 6, 3, 1]
canonical nitric oxide signaling	http://purl.obolibrary.org/obo/GO_0038060	[6, 4, 6, 6, 0]
transmembrane collagen receptor activity	http://purl.obolibrary.org/obo/GO_0038064	[5, 0, 6, 3, 2]
