label	entity_id	search_id
positive regulation of cardiac endothelial to mesenchymal transition	http://purl.obolibrary.org/obo/GO_0062000	[8, 6, 0, 6, 5, 4, 6, 0]
negative regulation of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity	http://purl.obolibrary.org/obo/GO_0062003	[8, 6, 0, 4, 8, 8, 3, 2, 1]
base-excision repair, AP site formation via deaminated base removal	http://purl.obolibrary.org/obo/GO_0097510	[6, 4, 1, 0]
positive regulation of maintenance of mitotic sister chromatid cohesion	http://purl.obolibrary.org/obo/GO_0034184	[8, 1, 1, 5, 0, 0]
regulation of maintenance of mitotic sister chromatid cohesion	http://purl.obolibrary.org/obo/GO_0034182	[8, 1, 1, 5, 1, 0]
negative regulation of maintenance of mitotic sister chromatid cohesion	http://purl.obolibrary.org/obo/GO_0034183	[8, 1, 1, 5, 1, 1]
negative regulation of TLR13 signaling pathway	http://purl.obolibrary.org/obo/GO_0034180	[8, 6, 3, 1, 1, 5]
positive regulation of toll-like receptor 13 signalling pathway	http://purl.obolibrary.org/obo/GO_0034181	[8, 6, 3, 1, 1, 0]
apolipoprotein A-I receptor activity	http://purl.obolibrary.org/obo/GO_0034188	[8, 1, 0, 7, 3, 0]
SAGA complex formation	http://purl.obolibrary.org/obo/GO_0036285	[8, 1, 2, 5, 8, 1]
response to iloperidone	http://purl.obolibrary.org/obo/GO_0036287	[0, 3, 3, 0, 1, 0]
cellular response to L-canavanine	http://purl.obolibrary.org/obo/GO_0036280	[0, 3, 1, 2, 3, 1]
serine autophosphorylation	http://purl.obolibrary.org/obo/GO_0036289	[8, 0, 4, 3, 1, 0]
response to ximelagatran	http://purl.obolibrary.org/obo/GO_0036288	[0, 3, 3, 3, 3, 0]
up regulation of mitochondrial ATP synthesis coupled electron transport	http://purl.obolibrary.org/obo/GO_1905448	[8, 6, 0, 4, 4, 4, 7, 0]
cellular response to chondroitin 6'-sulfate	http://purl.obolibrary.org/obo/GO_1905440	[0, 3, 1, 2, 1, 1]
cellular response to chondroitin 4'-sulfate	http://purl.obolibrary.org/obo/GO_1905442	[0, 3, 1, 2, 1, 2]
activation of clathrin cage assembly	http://purl.obolibrary.org/obo/GO_1905445	[8, 1, 6, 8, 4, 0]
regulation of clathrin coat assembly	http://purl.obolibrary.org/obo/GO_1905443	[8, 1, 6, 8, 4, 1]
down-regulation of clathrin coat assembly	http://purl.obolibrary.org/obo/GO_1905444	[8, 1, 6, 8, 4, 2]
regulation of organelle ATP synthesis coupled electron transport	http://purl.obolibrary.org/obo/GO_1905446	[8, 6, 0, 4, 4, 4, 7, 1]
down regulation of mitochondrial ATP synthesis coupled electron transport	http://purl.obolibrary.org/obo/GO_1905447	[8, 6, 0, 4, 4, 4, 7, 2]
response to chondroitin 4'-sulfate	http://purl.obolibrary.org/obo/GO_1905441	[0, 3, 1, 2, 1, 3]
regulation of Fc-gamma receptor signalling pathway involved in phagocytosis	http://purl.obolibrary.org/obo/GO_1905449	[8, 6, 0, 5, 5, 4, 0]
ligand-gated ion channel signalling pathway	http://purl.obolibrary.org/obo/GO_1990806	[8, 6, 7, 3, 1, 0]
endoplasmic reticulum tubular network membrane organization	http://purl.obolibrary.org/obo/GO_1990809	[8, 1, 4, 4, 2, 2, 1]
regulation of platelet activation	http://purl.obolibrary.org/obo/GO_0010543	[8, 3, 3, 5, 6, 0]
basipetal auxin transport	http://purl.obolibrary.org/obo/GO_0010540	[8, 1, 4, 8, 5, 5, 0]
thylakoid membrane disassembly	http://purl.obolibrary.org/obo/GO_0010547	[8, 1, 4, 4, 7, 1, 0]
negative regulation of platelet activation	http://purl.obolibrary.org/obo/GO_0010544	[8, 3, 3, 5, 6, 1]
regulation of membrane disassembly	http://purl.obolibrary.org/obo/GO_0010549	[8, 1, 7, 4, 1, 3, 0]
acropetal auxin transport	http://purl.obolibrary.org/obo/GO_0010541	[8, 1, 4, 8, 5, 5, 1]
regulation of thylakoid membrane disassembly	http://purl.obolibrary.org/obo/GO_0010548	[8, 6, 6, 3, 0]
nitrate efflux transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0010542	[5, 2, 0, 0, 0]
asymmetric neuroblast division	http://purl.obolibrary.org/obo/GO_0055059	[8, 3, 5, 3, 0]
neuroblast cell division	http://purl.obolibrary.org/obo/GO_0055057	[8, 3, 5, 3, 1]
D-glucose transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0055056	[5, 1, 4, 3, 0]
fructose:proton symporter activity	http://purl.obolibrary.org/obo/GO_0055054	[5, 1, 4, 2, 0, 0]
mannose:hydrogen symporter activity	http://purl.obolibrary.org/obo/GO_0055053	[5, 1, 5, 0, 0]
D-glucose:hydrogen symporter activity	http://purl.obolibrary.org/obo/GO_0055055	[5, 1, 4, 3, 1]
symmetric neuroblast division	http://purl.obolibrary.org/obo/GO_0055058	[8, 3, 5, 3, 2]
small nucleolar ribonucleoprotein complex assembly	http://purl.obolibrary.org/obo/GO_0000491	[6, 8, 6, 4, 0]
box C/D RNA 3' end processing	http://purl.obolibrary.org/obo/GO_0000494	[6, 8, 6, 0, 0]
box H/ACA snoRNP assembly	http://purl.obolibrary.org/obo/GO_0000493	[6, 8, 6, 4, 1]
box H/ACA sRNA 3'-end processing	http://purl.obolibrary.org/obo/GO_0000495	[6, 8, 6, 5]
box C/D snoRNP assembly	http://purl.obolibrary.org/obo/GO_0000492	[6, 8, 6, 4, 2]
positive regulation of mast cell activation	http://purl.obolibrary.org/obo/GO_0033005	[8, 3, 3, 0, 7, 0]
muscle cell proliferation	http://purl.obolibrary.org/obo/GO_0033002	[8, 6, 4, 5, 4, 0]
regulation of mast cell activation involved in immune response	http://purl.obolibrary.org/obo/GO_0033006	[8, 3, 3, 0, 8, 0]
negative regulation of mast cell activation involved in immune response	http://purl.obolibrary.org/obo/GO_0033007	[8, 3, 3, 0, 8, 1]
positive regulation of mast cell activation during immune response	http://purl.obolibrary.org/obo/GO_0033008	[8, 3, 3, 0, 8, 2]
regulation of mast cell activation	http://purl.obolibrary.org/obo/GO_0033003	[8, 3, 3, 0, 2]
negative regulation of mast cell activation	http://purl.obolibrary.org/obo/GO_0033004	[8, 3, 3, 0, 8, 3]
pre-B lymphocyte allelic exclusion	http://purl.obolibrary.org/obo/GO_0002331	[8, 3, 4, 2, 1, 0]
mature B cell differentiation	http://purl.obolibrary.org/obo/GO_0002335	[8, 3, 4, 2, 4, 0]
B-1a B lymphocyte differentiation	http://purl.obolibrary.org/obo/GO_0002337	[8, 3, 4, 2, 6, 0]
transitional stage B cell development	http://purl.obolibrary.org/obo/GO_0002332	[8, 3, 4, 2, 7, 0]
transitional one stage B lymphocyte differentiation	http://purl.obolibrary.org/obo/GO_0002333	[8, 3, 4, 2, 7, 1]
pre-B cell receptor expression	http://purl.obolibrary.org/obo/GO_0002330	[8, 3, 4, 2, 1, 1]
B lymphocyte selection	http://purl.obolibrary.org/obo/GO_0002339	[8, 3, 4, 2, 0, 0]
B-1b B cell development	http://purl.obolibrary.org/obo/GO_0002338	[8, 3, 4, 2, 6, 1]
B-1 B lymphocyte lineage commitment	http://purl.obolibrary.org/obo/GO_0002336	[8, 3, 4, 2, 7, 2]
transitional two stage B-cell differentiation	http://purl.obolibrary.org/obo/GO_0002334	[8, 3, 4, 2, 7, 3]
regulation of calcium-dependent cell-cell adhesion	http://purl.obolibrary.org/obo/GO_0046586	[8, 3, 7, 3, 4, 0]
positive regulation of calcium-dependent cell-cell adhesion	http://purl.obolibrary.org/obo/GO_0046587	[8, 3, 7, 3, 8, 0]
monoatomic cation efflux transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0046583	[5, 6, 5, 6, 2]
negative regulation of calcium-dependent cell-cell adhesion	http://purl.obolibrary.org/obo/GO_0046588	[8, 3, 7, 3, 2, 0]
down regulation of Ras protein signal transduction	http://purl.obolibrary.org/obo/GO_0046580	[8, 6, 0, 2, 1, 5, 0]
enniatin formation	http://purl.obolibrary.org/obo/GO_0046585	[7, 5, 6, 5, 2, 0]
enniatin metabolism	http://purl.obolibrary.org/obo/GO_0046584	[7, 4, 7, 4, 2, 0]
animal development	http://purl.obolibrary.org/obo/GO_0160108	[4, 2, 1, 5, 6, 0]
plant development	http://purl.obolibrary.org/obo/GO_0160109	[4, 2, 8, 3, 1, 0]
down regulation of JNK cascade	http://purl.obolibrary.org/obo/GO_0046329	[8, 0, 2, 4, 0]
glycerol anabolism from pyruvate	http://purl.obolibrary.org/obo/GO_0046327	[7, 7, 0, 1, 7, 0]
glucose import	http://purl.obolibrary.org/obo/GO_0046323	[5, 1, 4, 1, 0]
positive regulation of glucose uptake	http://purl.obolibrary.org/obo/GO_0046326	[8, 6, 2, 6, 1, 0]
negative regulation of fatty acid oxidation	http://purl.obolibrary.org/obo/GO_0046322	[8, 6, 0, 4, 6, 4, 0]
regulation of glucose import	http://purl.obolibrary.org/obo/GO_0046324	[8, 6, 2, 6, 1, 1]
regulation of SAPK cascade	http://purl.obolibrary.org/obo/GO_0046328	[8, 0, 2, 0, 0]
up-regulation of fatty acid oxidation	http://purl.obolibrary.org/obo/GO_0046321	[8, 6, 0, 4, 6, 4, 1]
inhibition of glucose import	http://purl.obolibrary.org/obo/GO_0046325	[8, 6, 2, 6, 1, 2]
regulation of fatty acid oxidation	http://purl.obolibrary.org/obo/GO_0046320	[8, 6, 0, 4, 6, 4, 2]
protein hypusination	http://purl.obolibrary.org/obo/GO_0008612	[7, 0, 3, 3, 4, 0]
plasmalogen biosynthetic process	http://purl.obolibrary.org/obo/GO_0008611	[7, 7, 0, 1, 9, 0]
pyridoxine synthesis	http://purl.obolibrary.org/obo/GO_0008615	[7, 5, 5, 0, 0]
lipid synthesis	http://purl.obolibrary.org/obo/GO_0008610	[7, 7, 0, 1, 1]
diuretic hormone activity	http://purl.obolibrary.org/obo/GO_0008613	[0, 7, 2, 7, 0]
7-methylguanosine metabolic process	http://purl.obolibrary.org/obo/GO_0008618	[7, 3, 0, 5, 0, 0]
guanosine metabolism	http://purl.obolibrary.org/obo/GO_0008617	[7, 3, 0, 5, 7]
pyridoxine metabolism	http://purl.obolibrary.org/obo/GO_0008614	[7, 4, 5, 0, 0]
queuosine biosynthetic process	http://purl.obolibrary.org/obo/GO_0008616	[7, 3, 7, 6, 0]
upregulation of cellular secretion	http://purl.obolibrary.org/obo/GO_1903532	[8, 6, 2, 6, 7, 0, 0]
protein localization in postsynaptic membrane	http://purl.obolibrary.org/obo/GO_1903539	[8, 1, 5, 7, 6, 0]
upregulation of lactose synthesis	http://purl.obolibrary.org/obo/GO_1903536	[8, 6, 0, 4, 8, 8, 3, 5, 0]
regulation of protein sorting along secretory pathway	http://purl.obolibrary.org/obo/GO_1903533	[8, 6, 0, 3, 4, 1, 2]
downregulation of lactose biosynthetic process	http://purl.obolibrary.org/obo/GO_1903535	[8, 6, 0, 4, 8, 8, 3, 5, 1]
down regulation of cellular secretion	http://purl.obolibrary.org/obo/GO_1903531	[8, 6, 2, 0, 5, 3, 0]
regulation of lactose anabolism	http://purl.obolibrary.org/obo/GO_1903534	[8, 6, 0, 4, 8, 8, 3, 5, 2]
regulation of cellular secretion	http://purl.obolibrary.org/obo/GO_1903530	[8, 6, 2, 0, 5, 3, 1]
meiotic cell cycle process involved in oocyte maturation	http://purl.obolibrary.org/obo/GO_1903537	[8, 1, 1, 2, 7, 0, 0]
regulation of meiosis involved in oocyte maturation	http://purl.obolibrary.org/obo/GO_1903538	[8, 1, 1, 2, 7, 0, 1]
proprioception	http://purl.obolibrary.org/obo/GO_0019230	[0, 4, 3, 6, 4, 0]
kinesthesia	http://purl.obolibrary.org/obo/GO_0019232	[0, 4, 3, 1, 0]
perception of static position	http://purl.obolibrary.org/obo/GO_0019231	[0, 4, 3, 6, 4, 1]
response to pheromone	http://purl.obolibrary.org/obo/GO_0019236	[0, 3, 3, 5, 1, 0]
sensory perception of slow pain	http://purl.obolibrary.org/obo/GO_0019235	[0, 4, 3, 3, 1]
sensory perception of fast pain	http://purl.obolibrary.org/obo/GO_0019234	[0, 4, 3, 3, 2]
nociception	http://purl.obolibrary.org/obo/GO_0019233	[0, 4, 3, 3, 3]
melanin metabolism	http://purl.obolibrary.org/obo/GO_0006582	[7, 1, 4, 3]
catecholamine metabolic process	http://purl.obolibrary.org/obo/GO_0006584	[7, 4, 4, 1, 2, 0]
serotonin anabolism from tryptophan	http://purl.obolibrary.org/obo/GO_0006587	[7, 5, 6, 5, 6, 0]
melanin synthesis from tyrosine	http://purl.obolibrary.org/obo/GO_0006583	[7, 1, 4, 4]
ethanolamine metabolism	http://purl.obolibrary.org/obo/GO_0006580	[7, 4, 8, 6, 4, 0]
acetylcholine degradation	http://purl.obolibrary.org/obo/GO_0006581	[7, 0, 2, 7, 7, 1]
dopamine synthesis from tyrosine	http://purl.obolibrary.org/obo/GO_0006585	[7, 0, 5, 0, 0]
octopamine synthesis	http://purl.obolibrary.org/obo/GO_0006589	[7, 5, 2, 7, 3, 0]
indolamine metabolism	http://purl.obolibrary.org/obo/GO_0006586	[7, 4, 7, 5, 6, 0]
sesquiterpene catabolic process	http://purl.obolibrary.org/obo/GO_0051763	[7, 4, 2, 1, 7, 0]
regulation of NOS biosynthetic process	http://purl.obolibrary.org/obo/GO_0051769	[8, 6, 0, 4, 5, 3, 5, 0]
sesquiterpene metabolism	http://purl.obolibrary.org/obo/GO_0051761	[7, 4, 2, 7, 3, 0]
sesquiterpene biosynthetic process	http://purl.obolibrary.org/obo/GO_0051762	[7, 5, 0, 0, 0]
nitric-oxide synthase-2 biosynthetic process	http://purl.obolibrary.org/obo/GO_0051767	[8, 6, 0, 4, 5, 3, 6, 0]
actin bundling	http://purl.obolibrary.org/obo/GO_0051764	[8, 1, 7, 6, 1, 2, 0]
positive regulation of NT cell differentiation	http://purl.obolibrary.org/obo/GO_0051138	[8, 3, 6, 6, 6, 0]
down regulation of NK T cell activation	http://purl.obolibrary.org/obo/GO_0051134	[8, 3, 6, 7, 1, 1]
NK T-lymphocyte activation	http://purl.obolibrary.org/obo/GO_0051132	[8, 3, 6, 7, 4, 1]
down-regulation of NK T cell differentiation	http://purl.obolibrary.org/obo/GO_0051137	[8, 3, 6, 6, 5]
regulation of natural killer T cell activation	http://purl.obolibrary.org/obo/GO_0051133	[8, 3, 6, 7, 5, 1]
positive regulation of NK T-lymphocyte activation	http://purl.obolibrary.org/obo/GO_0051135	[8, 3, 6, 7, 7, 1]
metal ion:proton antiporter activity	http://purl.obolibrary.org/obo/GO_0051139	[5, 2, 6, 6, 1]
regulation of NK T-cell differentiation	http://purl.obolibrary.org/obo/GO_0051136	[8, 3, 6, 6, 6, 1]
chaperone activity	http://purl.obolibrary.org/obo/GO_0051131	[8, 1, 2, 8, 7, 0]
positive regulation of cellular component organization	http://purl.obolibrary.org/obo/GO_0051130	[8, 1, 5, 5, 8]
melanin-concentrating hormone activity	http://purl.obolibrary.org/obo/GO_0030354	[0, 7, 2, 0, 0]
FGFR antagonist activity	http://purl.obolibrary.org/obo/GO_0030353	[8, 6, 0, 5, 3, 5, 9, 0]
uracil metabolic process	http://purl.obolibrary.org/obo/GO_0019860	[7, 3, 1, 6, 0]
mitochondrial cytochrome c oxidase biogenesis	http://purl.obolibrary.org/obo/GO_0033617	[7, 2, 7, 7, 0]
chloroplast proton-transporting ATP synthase complex assembly	http://purl.obolibrary.org/obo/GO_0033614	[5, 0, 3, 0]
mitochondrial proton-transporting ATP synthase complex assembly	http://purl.obolibrary.org/obo/GO_0033615	[5, 0, 6, 0]
membrane protein proteolysis	http://purl.obolibrary.org/obo/GO_0033619	[8, 1, 2, 0, 6, 0]
plasma membrane proton-transporting ATP synthase complex assembly	http://purl.obolibrary.org/obo/GO_0033616	[5, 0, 3, 1]
ethanedioic acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0033610	[7, 5, 6, 7, 4, 0]
plasma membrane cytochrome c oxidase biogenesis	http://purl.obolibrary.org/obo/GO_0033618	[7, 2, 7, 7, 1]
oxalic acid catabolic process	http://purl.obolibrary.org/obo/GO_0033611	[7, 4, 4, 2, 5, 0]
activation of protein localization in cell leading edge	http://purl.obolibrary.org/obo/GO_1905873	[8, 1, 4, 6, 1, 0]
activation of 3'-UTR-mediated mRNA stabilization	http://purl.obolibrary.org/obo/GO_1905870	[8, 5, 7, 1, 0]
down-regulation of protein localisation in cell leading edge	http://purl.obolibrary.org/obo/GO_1905872	[8, 1, 4, 6, 1, 1]
downregulation of postsynaptic density organisation	http://purl.obolibrary.org/obo/GO_1905875	[8, 1, 5, 1, 5, 0]
regulation of ovum development	http://purl.obolibrary.org/obo/GO_1905879	[8, 6, 0, 6, 2, 2, 7, 8, 2]
regulation of post-synaptic density organization	http://purl.obolibrary.org/obo/GO_1905874	[8, 1, 5, 1, 4, 0]
activation of post synaptic density organization	http://purl.obolibrary.org/obo/GO_1905876	[8, 1, 5, 1, 4, 1]
regulation of protein localisation in cell leading edge	http://purl.obolibrary.org/obo/GO_1905871	[8, 1, 4, 6, 1, 2]
regulation of PBMC proliferation	http://purl.obolibrary.org/obo/GO_0032944	[8, 3, 4, 3, 0, 2, 0]
positive regulation of PBMC proliferation	http://purl.obolibrary.org/obo/GO_0032946	[8, 3, 4, 3, 0, 2, 1]
tissue secretion	http://purl.obolibrary.org/obo/GO_0032941	[8, 6, 2, 0, 5, 7, 0]
regulation of alpha-glucan biosynthesis	http://purl.obolibrary.org/obo/GO_0032949	[8, 6, 8, 7, 5, 0]
peripheral blood mononuclear cell proliferation	http://purl.obolibrary.org/obo/GO_0032943	[8, 3, 4, 3, 0, 5]
negative regulation of mononuclear cell proliferation	http://purl.obolibrary.org/obo/GO_0032945	[8, 3, 4, 3, 1, 0]
cellular secretion	http://purl.obolibrary.org/obo/GO_0032940	[8, 6, 2, 0, 5, 2, 1]
regulation of alpha-glucan metabolic process	http://purl.obolibrary.org/obo/GO_0032948	[8, 6, 8, 7, 5, 1]
cellular macromolecule localisation	http://purl.obolibrary.org/obo/GO_0070727	[8, 1, 4, 8, 1, 0, 0]
response to cholesterol	http://purl.obolibrary.org/obo/GO_0070723	[0, 3, 7, 4, 3]
cyclic nucleotide transport	http://purl.obolibrary.org/obo/GO_0070729	[5, 3, 0, 7, 0]
cell wall assembly	http://purl.obolibrary.org/obo/GO_0070726	[8, 6, 8, 8, 8, 0]
regulation of methane biosynthetic process from trimethylamine	http://purl.obolibrary.org/obo/GO_1900330	[8, 6, 0, 4, 2, 5, 0, 0]
inhibition of methane biosynthetic process from 3-(methylthio)propionic acid	http://purl.obolibrary.org/obo/GO_1900334	[8, 6, 0, 4, 2, 5, 2, 0]
regulation of methane biosynthetic process from carbon monoxide	http://purl.obolibrary.org/obo/GO_1900336	[8, 6, 0, 4, 2, 5, 1, 0]
regulation of methane biosynthetic process from 3-(methylthio)propionic acid	http://purl.obolibrary.org/obo/GO_1900333	[8, 6, 0, 4, 2, 5, 6, 0]
down-regulation of methane biosynthetic process from trimethylamine	http://purl.obolibrary.org/obo/GO_1900331	[8, 6, 0, 4, 2, 5, 3, 0]
up regulation of methane biosynthetic process from carbon monoxide	http://purl.obolibrary.org/obo/GO_1900338	[8, 6, 0, 4, 2, 0, 2, 0]
positive regulation of methane biosynthetic process from trimethylamine	http://purl.obolibrary.org/obo/GO_1900332	[8, 6, 0, 4, 2, 0, 7, 0]
regulation of methane biosynthetic process from formic acid	http://purl.obolibrary.org/obo/GO_1900339	[8, 6, 0, 4, 2, 5, 1, 1]
inhibition of methane biosynthetic process from carbon monoxide	http://purl.obolibrary.org/obo/GO_1900337	[8, 6, 0, 4, 2, 5, 1, 2]
activation of methane biosynthetic process from 3-(methylthio)propionic acid	http://purl.obolibrary.org/obo/GO_1900335	[8, 6, 0, 4, 2, 0, 1, 0]
regulation of Th1 cell cytokine production	http://purl.obolibrary.org/obo/GO_2000554	[8, 3, 8, 0, 3, 0]
regulation of CD24 production	http://purl.obolibrary.org/obo/GO_2000559	[8, 6, 0, 4, 1, 4, 0]
negative regulation of Th1 cell cytokine production	http://purl.obolibrary.org/obo/GO_2000555	[8, 3, 8, 0, 3, 1]
positive regulation of T-helper 1 cell cytokine production	http://purl.obolibrary.org/obo/GO_2000556	[8, 3, 8, 0, 3, 2]
negative regulation of B cell chemotaxis	http://purl.obolibrary.org/obo/GO_2000550	[8, 3, 3, 8, 4, 2]
regulation of immunoglobulin production in mucosal tissue	http://purl.obolibrary.org/obo/GO_2000557	[8, 3, 4, 4, 6, 0]
positive regulation of immunoglobulin production in mucosal tissue	http://purl.obolibrary.org/obo/GO_2000558	[8, 3, 4, 4, 6, 1]
positive regulation of T-helper 2 cell cytokine production	http://purl.obolibrary.org/obo/GO_2000553	[8, 3, 8, 0, 0, 0]
regulation of T-helper 2 cell cytokine production	http://purl.obolibrary.org/obo/GO_2000551	[8, 3, 8, 0, 5, 0]
negative regulation of Th2 cell cytokine production	http://purl.obolibrary.org/obo/GO_2000552	[8, 3, 8, 0, 4, 0]
calcium-activated potassium channel activity	http://purl.obolibrary.org/obo/GO_0015269	[5, 7, 6, 7, 0]
channel/pore class transporter activity	http://purl.obolibrary.org/obo/GO_0015267	[5, 7, 1, 8]
urea channel activity	http://purl.obolibrary.org/obo/GO_0015265	[5, 4, 5, 7, 2]
methylammonium channel activity	http://purl.obolibrary.org/obo/GO_0015264	[5, 6, 6, 1, 3]
vitamin B6 transport	http://purl.obolibrary.org/obo/GO_0031919	[5, 4, 3, 5]
up-regulation of synaptic metaplasticity	http://purl.obolibrary.org/obo/GO_0031918	[8, 1, 5, 8, 1, 0]
negative regulation of synaptic metaplasticity	http://purl.obolibrary.org/obo/GO_0031917	[8, 1, 5, 8, 1, 1]
regulation of synaptic metaplasticity	http://purl.obolibrary.org/obo/GO_0031916	[8, 1, 5, 8, 1, 2]
downregulation of synaptic plasticity	http://purl.obolibrary.org/obo/GO_0031914	[8, 6, 0, 6, 8, 7, 2]
stimulation of synaptic plasticity	http://purl.obolibrary.org/obo/GO_0031915	[8, 1, 5, 8, 5, 0]
negative regulation of RNA elongation from Pol I promoter	http://purl.obolibrary.org/obo/GO_2001208	[8, 5, 1, 2, 4, 1]
positive regulation of RNA elongation from Pol I promoter	http://purl.obolibrary.org/obo/GO_2001209	[8, 5, 1, 2, 3, 0]
regulation of osteoclast cell development	http://purl.obolibrary.org/obo/GO_2001204	[8, 6, 4, 0, 8, 0]
positive regulation of osteoclast development	http://purl.obolibrary.org/obo/GO_2001206	[8, 6, 4, 0, 8, 1]
positive regulation of dendritic cell differentiation	http://purl.obolibrary.org/obo/GO_2001200	[8, 3, 4, 5, 4, 0]
negative regulation of osteoclast cell development	http://purl.obolibrary.org/obo/GO_2001205	[8, 6, 4, 0, 8, 2]
regulation of transcription elongation by RNA polymerase I	http://purl.obolibrary.org/obo/GO_2001207	[8, 5, 1, 2, 5]
hexokinase-dependent signaling	http://purl.obolibrary.org/obo/GO_0009747	[8, 6, 0, 5, 3, 8, 6, 0]
response to hexose stimulus	http://purl.obolibrary.org/obo/GO_0009746	[0, 3, 2, 8, 1]
sucrose mediated signalling	http://purl.obolibrary.org/obo/GO_0009745	[0, 3, 2, 4, 1]
brassinosteroid mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0009742	[8, 6, 0, 7, 4, 3]
hexokinase-independent signalling	http://purl.obolibrary.org/obo/GO_0009748	[8, 6, 0, 5, 3, 8, 6, 1]
response to brassinosteroid	http://purl.obolibrary.org/obo/GO_0009741	[0, 3, 7, 8, 0]
gibberellic acid mediated signalling	http://purl.obolibrary.org/obo/GO_0009740	[0, 4, 9, 2, 0]
response to sucrose stimulus	http://purl.obolibrary.org/obo/GO_0009744	[0, 3, 2, 4, 2]
response to carbohydrate	http://purl.obolibrary.org/obo/GO_0009743	[0, 3, 2, 8, 2]
response to glucose stimulus	http://purl.obolibrary.org/obo/GO_0009749	[0, 3, 2, 1, 0]
neural fold furrowing	http://purl.obolibrary.org/obo/GO_0021504	[4, 2, 2, 8, 7, 0]
floor plate formation	http://purl.obolibrary.org/obo/GO_0021508	[4, 2, 2, 2, 2, 0]
neural fold elevation formation	http://purl.obolibrary.org/obo/GO_0021502	[4, 2, 2, 8, 7, 1]
prechordal plate formation	http://purl.obolibrary.org/obo/GO_0021501	[4, 2, 1, 0, 3, 1]
anterior neuropore closure	http://purl.obolibrary.org/obo/GO_0021506	[4, 2, 2, 8, 5, 1]
neural fold bending	http://purl.obolibrary.org/obo/GO_0021503	[4, 2, 2, 8, 7, 2]
posterior neuropore closure	http://purl.obolibrary.org/obo/GO_0021507	[4, 2, 2, 8, 5, 2]
neural fold folding	http://purl.obolibrary.org/obo/GO_0021505	[4, 2, 2, 8, 7, 3]
roof plate formation	http://purl.obolibrary.org/obo/GO_0021509	[4, 2, 2, 8, 0, 1]
heterophilic cell adhesion involved in cytoadherence to microvasculature, mediated by parasite protein	http://purl.obolibrary.org/obo/GO_0020035	[6, 1, 4, 5, 0]
antigenic variation	http://purl.obolibrary.org/obo/GO_0020033	[8, 6, 4, 3, 5, 7, 0]
guanine nucleotide transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0001409	[5, 3, 0, 2, 2]
glycerophosphodiester transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0001406	[5, 3, 7, 0, 0]
glycerophosphodiester transmembrane transport	http://purl.obolibrary.org/obo/GO_0001407	[5, 3, 7, 0, 1]
guanine nucleotide transport	http://purl.obolibrary.org/obo/GO_0001408	[5, 3, 0, 2, 3]
colony morphology	http://purl.obolibrary.org/obo/GO_0001403	[8, 6, 0, 1, 1, 2, 0]
MAPKKK cascade (pseudohyphal growth)	http://purl.obolibrary.org/obo/GO_0001402	[8, 6, 0, 1, 1, 1, 1]
regulation of buoyancy	http://purl.obolibrary.org/obo/GO_0031413	[8, 6, 0, 4, 8, 8, 3, 1]
gas vesicle organization	http://purl.obolibrary.org/obo/GO_0031412	[8, 1, 4, 4, 3, 3]
RNA transcription termination from mitochondrial promoter	http://purl.obolibrary.org/obo/GO_0006393	[8, 5, 5, 7, 5, 2]
RNA processing	http://purl.obolibrary.org/obo/GO_0006396	[6, 8, 9, 2, 0]
mRNA maturation	http://purl.obolibrary.org/obo/GO_0006397	[8, 5, 7, 7, 3]
tRNA metabolism	http://purl.obolibrary.org/obo/GO_0006399	[6, 7, 8, 7, 1]
transcription from mitochondrial promoter	http://purl.obolibrary.org/obo/GO_0006390	[8, 5, 5, 7, 5, 3]
RNA elongation from mitochondrial promoter	http://purl.obolibrary.org/obo/GO_0006392	[8, 5, 5, 7, 5, 4]
transcription initiation from mitochondrial promoter	http://purl.obolibrary.org/obo/GO_0006391	[8, 5, 5, 7, 5, 5]
mRNA 3'-end processing by stem-loop binding and cleavage	http://purl.obolibrary.org/obo/GO_0006398	[6, 8, 9, 3, 0]
AMP metabolism	http://purl.obolibrary.org/obo/GO_0046033	[7, 3, 0, 1, 4, 0]
GTP metabolic process	http://purl.obolibrary.org/obo/GO_0046039	[7, 3, 0, 6, 0]
ADP breakdown	http://purl.obolibrary.org/obo/GO_0046032	[7, 3, 5, 4, 0, 0]
CMP metabolic process	http://purl.obolibrary.org/obo/GO_0046035	[7, 3, 4, 2, 2]
ATP metabolism	http://purl.obolibrary.org/obo/GO_0046034	[8, 6, 0, 4, 4, 4, 4, 1]
GMP catabolism	http://purl.obolibrary.org/obo/GO_0046038	[7, 3, 5, 2, 0]
CTP metabolic process	http://purl.obolibrary.org/obo/GO_0046036	[7, 3, 4, 2, 3, 0]
GMP metabolism	http://purl.obolibrary.org/obo/GO_0046037	[7, 3, 0, 6, 1]
ADP metabolic process	http://purl.obolibrary.org/obo/GO_0046031	[7, 3, 0, 1, 4, 1]
