label	entity_id	search_id
Relative macrocephaly	http://purl.obolibrary.org/obo/HP_0004482	[1, 6, 7, 4, 3]
Malformation of craniofacial shape	http://purl.obolibrary.org/obo/HP_0004484	[9, 5, 7, 8, 4]
Head stopped growing	http://purl.obolibrary.org/obo/HP_0004485	[1, 6, 4, 5, 0]
Acrobrachycephaly	http://purl.obolibrary.org/obo/HP_0004487	[1, 6, 7, 6, 3]
Large head present since birth	http://purl.obolibrary.org/obo/HP_0004488	[1, 6, 6, 4, 4]
Excessive growth of calvarial bones	http://purl.obolibrary.org/obo/HP_0004490	[1, 6, 6, 3, 5]
Large posterior fontanelle	http://purl.obolibrary.org/obo/HP_0004491	[0, 0, 7, 7, 0]
Widely patent fontanels and sutures	http://purl.obolibrary.org/obo/HP_0004492	[0, 0, 7, 1, 1]
Craniofacial hyperostosis	http://purl.obolibrary.org/obo/HP_0004493	[1, 6, 0, 2, 0]
Chronic rhinitis due to narrow nasal airway	http://purl.obolibrary.org/obo/HP_0004499	[0, 8, 5, 4, 4]
Bilateral obstruction of the rear opening of the nasal cavity	http://purl.obolibrary.org/obo/HP_0004502	[9, 5, 1, 1, 6, 1]
Pancreatic islet-cell hypertrophy	http://purl.obolibrary.org/obo/HP_0004510	[0, 1, 3, 7, 7]
Long eyebrows	http://purl.obolibrary.org/obo/HP_0004523	[9, 5, 6, 4, 3]
Temporal hypotrichosis	http://purl.obolibrary.org/obo/HP_0004524	[9, 2, 0, 0, 5, 0]
Large clumps of pigment irregularly distributed along hair shaft	http://purl.obolibrary.org/obo/HP_0004527	[9, 2, 0, 7, 4]
Hypotrichosis, generalised	http://purl.obolibrary.org/obo/HP_0004528	[9, 2, 0, 0, 7, 1]
Atrophic, patchy alopecia	http://purl.obolibrary.org/obo/HP_0004529	[9, 2, 0, 2, 8]
Sacral hypertrichosis	http://purl.obolibrary.org/obo/HP_0004532	[9, 2, 0, 9, 2]
Congenital cervical hypertrichosis	http://purl.obolibrary.org/obo/HP_0004535	[9, 2, 0, 0, 6, 1]
Congenital, generalized hypertrichosis	http://purl.obolibrary.org/obo/HP_0004540	[9, 2, 0, 0, 0, 0]
Cicatricial alopecia	http://purl.obolibrary.org/obo/HP_0004552	[9, 2, 0, 2, 3, 1]
Generalized hypertrichosis	http://purl.obolibrary.org/obo/HP_0004554	[9, 2, 0, 0, 4]
Anterior vertebral fusion	http://purl.obolibrary.org/obo/HP_0004557	[1, 4, 4, 4, 0]
Flattened cervical vertebral bodies	http://purl.obolibrary.org/obo/HP_0004558	[1, 4, 4, 2, 6, 0]
Beaking of vertebral bodies T12-L3	http://purl.obolibrary.org/obo/HP_0004562	[1, 4, 4, 6, 6]
Eburnation of spinal bone	http://purl.obolibrary.org/obo/HP_0004563	[1, 4, 4, 4, 2, 1]
platyspondyly, extreme	http://purl.obolibrary.org/obo/HP_0004565	[2, 2, 8, 8, 0]
Pear-shaped vertebral bodies	http://purl.obolibrary.org/obo/HP_0004566	[1, 4, 4, 0, 3]
Anterior beaking of vertebrae	http://purl.obolibrary.org/obo/HP_0004568	[1, 4, 4, 6, 2]
Increased vertebral height	http://purl.obolibrary.org/obo/HP_0004570	[1, 6, 0, 1, 0]
Widening of cervical spinal canal	http://purl.obolibrary.org/obo/HP_0004571	[1, 4, 7, 4, 3]
Anterior wedging of T11	http://purl.obolibrary.org/obo/HP_0004573	[1, 4, 4, 6, 1, 0]
Fusion of midcervical facet joints	http://purl.obolibrary.org/obo/HP_0004575	[2, 9, 1, 2, 0]
Endplate sclerosis	http://purl.obolibrary.org/obo/HP_0004576	[1, 4, 7, 7, 0]
Anterior scalloping vertebral bodies	http://purl.obolibrary.org/obo/HP_0004580	[1, 4, 4, 3, 0]
Increased anterior vertebral height	http://purl.obolibrary.org/obo/HP_0004581	[1, 4, 6, 1, 0]
Irregularity of vertebral bodies	http://purl.obolibrary.org/obo/HP_0004582	[1, 4, 4, 0, 4]
Biconcave 'codfish' vertebrae	http://purl.obolibrary.org/obo/HP_0004586	[1, 4, 4, 2, 2, 1]
Dysplasia of second lumbar vertebra	http://purl.obolibrary.org/obo/HP_0004589	[1, 4, 6, 5, 0]
Small sacrum	http://purl.obolibrary.org/obo/HP_0004590	[2, 5, 9, 8]
Disc-like vertebral bodies	http://purl.obolibrary.org/obo/HP_0004591	[1, 4, 6, 8, 0]
Thoracic platyspondyly	http://purl.obolibrary.org/obo/HP_0004592	[1, 4, 4, 5, 1]
Hump-shaped mound of bone in central and posterior portions of vertebral endplate	http://purl.obolibrary.org/obo/HP_0004594	[1, 4, 7, 7, 1]
Supernumerary vertebral ossification centers	http://purl.obolibrary.org/obo/HP_0004598	[1, 6, 0, 0, 1]
Absent or minimally ossified vertebral bodies	http://purl.obolibrary.org/obo/HP_0004599	[1, 4, 0, 4, 0]
Spina bifida occulta at L5	http://purl.obolibrary.org/obo/HP_0004601	[1, 4, 3, 4, 1]
Klippel-Feil anomaly	http://purl.obolibrary.org/obo/HP_0004602	[0, 3, 0, 4, 1, 0]
Hyperconvex vertebral body endplates	http://purl.obolibrary.org/obo/HP_0004603	[1, 4, 7, 7, 2]
Absent vertebral body mineralization	http://purl.obolibrary.org/obo/HP_0004605	[1, 4, 0, 4, 1]
Unossified vertebral bodies	http://purl.obolibrary.org/obo/HP_0004606	[1, 4, 0, 4, 2]
Anterior beaking of lower thoracic vertebrae	http://purl.obolibrary.org/obo/HP_0004607	[1, 4, 4, 6, 0]
Anteriorly placed odontoid process	http://purl.obolibrary.org/obo/HP_0004608	[9, 3, 7, 4, 0]
Patchy distortion of vertebrae	http://purl.obolibrary.org/obo/HP_0004609	[1, 4, 4, 0, 5]
Lumbar spinal stenosis	http://purl.obolibrary.org/obo/HP_0004610	[1, 4, 4, 5, 2]
Anteriorly concave vertebrae	http://purl.obolibrary.org/obo/HP_0004611	[1, 4, 4, 3, 1]
Spina bifida occulta at S1	http://purl.obolibrary.org/obo/HP_0004614	[1, 4, 3, 4, 2]
Cleft vertebral arch	http://purl.obolibrary.org/obo/HP_0004616	[1, 4, 4, 1, 1]
Butterfly vertebral arch	http://purl.obolibrary.org/obo/HP_0004617	[1, 4, 4, 1, 2]
Sandwich appearance of vertebral bodies	http://purl.obolibrary.org/obo/HP_0004618	[1, 4, 4, 0, 6]
Lumbar kyphoscoliosis	http://purl.obolibrary.org/obo/HP_0004619	[1, 4, 2, 6, 1]
Enlarged vertebral pedicles	http://purl.obolibrary.org/obo/HP_0004621	[1, 4, 0, 1, 0]
Progressive intervertebral space narrowing	http://purl.obolibrary.org/obo/HP_0004622	[1, 4, 6, 2, 2]
Biconvex vertebral bodies	http://purl.obolibrary.org/obo/HP_0004625	[1, 4, 4, 2, 5]
Lumbar scoliosis	http://purl.obolibrary.org/obo/HP_0004626	[1, 4, 2, 2, 0]
Small cervical vertebral bodies	http://purl.obolibrary.org/obo/HP_0004629	[1, 4, 1, 3, 0]
Anterior beaking of thoracic vertebrae	http://purl.obolibrary.org/obo/HP_0004630	[1, 4, 4, 6, 7]
Contracture of post-cervical muscles	http://purl.obolibrary.org/obo/HP_0004631	[2, 6, 3, 3, 0]
Cervical segmentation defect	http://purl.obolibrary.org/obo/HP_0004632	[1, 4, 7, 5, 2]
Lower thoracic kyphosis	http://purl.obolibrary.org/obo/HP_0004633	[1, 4, 2, 3, 1]
Cuboid vertebral bodies	http://purl.obolibrary.org/obo/HP_0004634	[2, 4, 6, 6, 0]
Cervical C5/C6 vertebrae fusion	http://purl.obolibrary.org/obo/HP_0004635	[1, 4, 4, 4, 4, 0]
Decreased cervical spine mobility	http://purl.obolibrary.org/obo/HP_0004637	[1, 4, 1, 7, 1]
Elevated amniotic fluid alpha-fetoprotein	http://purl.obolibrary.org/obo/HP_0004639	[5, 4, 6, 6, 0]
Deficiency of nasal bone	http://purl.obolibrary.org/obo/HP_0004646	[9, 5, 1, 2, 6]
Atrophy of facial musculature	http://purl.obolibrary.org/obo/HP_0004660	[9, 5, 7, 9, 3]
Frontalis muscle weakness	http://purl.obolibrary.org/obo/HP_0004661	[9, 5, 7, 6, 1]
Facial midline hemangioma	http://purl.obolibrary.org/obo/HP_0004664	[9, 5, 5, 0, 4, 0]
Decreased facial expression	http://purl.obolibrary.org/obo/HP_0004673	[9, 5, 7, 5, 2, 1]
Prominent supraorbital arches in adult	http://purl.obolibrary.org/obo/HP_0004676	[9, 4, 5, 3, 5, 1]
Large tarsal bones	http://purl.obolibrary.org/obo/HP_0004679	[2, 1, 6, 4, 0]
Deep longitudinal plantar crease	http://purl.obolibrary.org/obo/HP_0004681	[9, 2, 3, 7, 3, 0]
Talipes valgus	http://purl.obolibrary.org/obo/HP_0004684	[2, 1, 6, 5, 2]
Short third metatarsal	http://purl.obolibrary.org/obo/HP_0004686	[2, 0, 7, 6, 0]
Irregular tarsal bones	http://purl.obolibrary.org/obo/HP_0004688	[2, 1, 6, 4, 1]
Short 4th long bone of foot	http://purl.obolibrary.org/obo/HP_0004689	[2, 0, 5, 4, 0]
Thickened Achilles tendon	http://purl.obolibrary.org/obo/HP_0004690	[2, 8, 1, 1]
Toe syndactyly, 2-3	http://purl.obolibrary.org/obo/HP_0004691	[2, 9, 4, 5, 1]
Symmetric syndactyly, toes 4 and 5	http://purl.obolibrary.org/obo/HP_0004692	[2, 9, 4, 6, 0]
Calcaneal epiphyseal stippling	http://purl.obolibrary.org/obo/HP_0004695	[2, 2, 1, 6, 1]
Talipes cavus equinovarus	http://purl.obolibrary.org/obo/HP_0004696	[2, 1, 6, 0, 3]
Osteoporotic metatarsal	http://purl.obolibrary.org/obo/HP_0004699	[2, 1, 3, 1, 1]
Short fifth metatarsal	http://purl.obolibrary.org/obo/HP_0004704	[2, 0, 7, 1, 0]
Abnormal rotation of the kidneys	http://purl.obolibrary.org/obo/HP_0004712	[0, 5, 2, 1, 1]
Reversible renal failure	http://purl.obolibrary.org/obo/HP_0004713	[0, 1, 2, 8, 1, 1]
Axial malrotation of the kidney	http://purl.obolibrary.org/obo/HP_0004717	[0, 1, 4, 3, 1, 1]
Increased echogenicity of the renal parenchyma	http://purl.obolibrary.org/obo/HP_0004719	[0, 5, 1, 1, 0]
Thickened glomerular basement membrane	http://purl.obolibrary.org/obo/HP_0004722	[0, 5, 9, 1, 5, 0]
Ca2+ kidney stone	http://purl.obolibrary.org/obo/HP_0004724	[5, 6, 1, 0, 3, 0]
Impaired renal concentrating ability	http://purl.obolibrary.org/obo/HP_0004727	[5, 6, 0, 3, 1]
Acute tubulointerstitial nephritis	http://purl.obolibrary.org/obo/HP_0004729	[0, 5, 3, 2, 1]
Impaired renal uric acid clearance	http://purl.obolibrary.org/obo/HP_0004732	[5, 1, 3, 4, 2, 0]
Multiple small renal cortical cysts	http://purl.obolibrary.org/obo/HP_0004734	[0, 5, 8, 7, 0]
Crossed-fused renal ectopia	http://purl.obolibrary.org/obo/HP_0004736	[0, 1, 5, 3, 2, 0]
Global glomerulosclerosis	http://purl.obolibrary.org/obo/HP_0004737	[0, 5, 9, 7, 4, 1]
Abnormal collecting system	http://purl.obolibrary.org/obo/HP_0004742	[0, 5, 2, 5, 2]
Chronic tubulointerstitial nephritis	http://purl.obolibrary.org/obo/HP_0004743	[0, 5, 3, 2, 2]
Membranoproliferative glomerulonephritis type II	http://purl.obolibrary.org/obo/HP_0004746	[0, 5, 9, 6, 7, 1]
Atrial flutter	http://purl.obolibrary.org/obo/HP_0004749	[0, 7, 4, 9, 0]
Episodes of ventricular tachycardia	http://purl.obolibrary.org/obo/HP_0004751	[0, 7, 4, 2, 0]
Congenital atrioventricular dissociation	http://purl.obolibrary.org/obo/HP_0004752	[0, 3, 1, 4, 8, 0]
Permanent atrial fibrillation	http://purl.obolibrary.org/obo/HP_0004754	[0, 7, 4, 1, 1]
SVT	http://purl.obolibrary.org/obo/HP_0004755	[0, 7, 4, 2, 1]
Ventricular tachycardia	http://purl.obolibrary.org/obo/HP_0004756	[0, 7, 4, 2, 2]
Paroxysmal AF	http://purl.obolibrary.org/obo/HP_0004757	[0, 7, 4, 1, 2]
Catecholaminergic polymorphic ventricular tachycardia	http://purl.obolibrary.org/obo/HP_0004758	[0, 7, 4, 3, 0]
Post-angioplasty coronary artery restenosis	http://purl.obolibrary.org/obo/HP_0004761	[0, 3, 0, 8, 0, 0]
Heart right ventricle hypoplasia	http://purl.obolibrary.org/obo/HP_0004762	[0, 3, 3, 9, 3]
Paroxysmal supraventricular tachycardia	http://purl.obolibrary.org/obo/HP_0004763	[0, 7, 4, 1, 3]
Myxomatous mitral valve degeneration	http://purl.obolibrary.org/obo/HP_0004764	[0, 3, 4, 7, 8, 1]
Sparse scalp hair at front of head	http://purl.obolibrary.org/obo/HP_0004768	[9, 2, 0, 1, 8]
Premature greying of body hair	http://purl.obolibrary.org/obo/HP_0004771	[9, 2, 0, 7, 5]
Brittle scalp hair	http://purl.obolibrary.org/obo/HP_0004779	[9, 2, 0, 1, 3]
Hairy elbow	http://purl.obolibrary.org/obo/HP_0004780	[2, 2, 2, 0, 3, 0]
Multiple duodenal polyps	http://purl.obolibrary.org/obo/HP_0004783	[0, 1, 1, 6, 1]
Juvenile GI polyposis	http://purl.obolibrary.org/obo/HP_0004784	[0, 1, 1, 1, 7, 0]
Malrotation of colon	http://purl.obolibrary.org/obo/HP_0004785	[0, 1, 4, 3, 2]
Jejunal diverticula	http://purl.obolibrary.org/obo/HP_0004786	[0, 1, 5, 4, 1, 1]
Fulminant hepatitis	http://purl.obolibrary.org/obo/HP_0004787	[0, 1, 2, 7, 2, 1]
Intestinal lymphedema	http://purl.obolibrary.org/obo/HP_0004788	[9, 2, 3, 6, 0, 2]
Milk intolerance	http://purl.obolibrary.org/obo/HP_0004789	[5, 4, 1, 1, 0]
Underdeveloped small intestine	http://purl.obolibrary.org/obo/HP_0004790	[0, 1, 4, 4, 0, 0]
Esophageal ulceration	http://purl.obolibrary.org/obo/HP_0004791	[0, 1, 4, 5, 2, 0]
Rectoperineal fistula	http://purl.obolibrary.org/obo/HP_0004792	[0, 1, 0, 4, 3, 0]
Malrotation of the small intestine	http://purl.obolibrary.org/obo/HP_0004794	[0, 1, 4, 3, 4, 0]
Hamartomatous stomach polyps	http://purl.obolibrary.org/obo/HP_0004795	[0, 1, 1, 7, 2, 0]
GI obstruction	http://purl.obolibrary.org/obo/HP_0004796	[0, 1, 4, 6, 7, 2]
Multiple small bowel atresias	http://purl.obolibrary.org/obo/HP_0004797	[0, 1, 4, 4, 3, 1]
Gastrointestinal infections	http://purl.obolibrary.org/obo/HP_0004798	[8, 4, 0, 7, 0]
Jejunoileal diverticula	http://purl.obolibrary.org/obo/HP_0004799	[0, 1, 5, 4, 2, 1]
Duodenal diverticula	http://purl.obolibrary.org/obo/HP_0004800	[0, 1, 5, 4, 5, 0]
Episodic hemolytic anemia	http://purl.obolibrary.org/obo/HP_0004802	[5, 4, 2, 3, 0]
Congenital haemolytic anemia	http://purl.obolibrary.org/obo/HP_0004804	[5, 4, 2, 3, 7, 0]
Acute myeloblastic leukaemia	http://purl.obolibrary.org/obo/HP_0004808	[5, 4, 0, 7, 0]
Neonatal alloimmune thrombocytopenia	http://purl.obolibrary.org/obo/HP_0004809	[5, 4, 2, 0, 4, 1]
Congenital dyserythropoietic anemia	http://purl.obolibrary.org/obo/HP_0004810	[5, 4, 2, 5, 9, 0]
Pre-B-cell acute lymphoblastic leukemia	http://purl.obolibrary.org/obo/HP_0004812	[5, 4, 0, 8, 1]
Post-transfusion purpura	http://purl.obolibrary.org/obo/HP_0004813	[5, 4, 2, 0, 5, 0]
Hemolytic anemia following ingestion of fava beans	http://purl.obolibrary.org/obo/HP_0004814	[8, 5, 6, 3]
Drug-sensitive hemolytic anaemia	http://purl.obolibrary.org/obo/HP_0004817	[5, 4, 2, 3, 6, 0]
Paroxysmal nocturnal hemoglobinuria	http://purl.obolibrary.org/obo/HP_0004818	[0, 8, 3, 1, 1]
Normocytic hypoplastic anemia	http://purl.obolibrary.org/obo/HP_0004819	[5, 4, 2, 5, 2, 1]
Acute myelomonocytic leukemia	http://purl.obolibrary.org/obo/HP_0004820	[5, 4, 0, 7, 1]
Hypersegmentation of neutrophil nuclei	http://purl.obolibrary.org/obo/HP_0004821	[5, 4, 5, 3, 8]
Atypical elliptocytosis	http://purl.obolibrary.org/obo/HP_0004822	[5, 4, 7, 4, 5, 1]
Anisopoikilocytosis	http://purl.obolibrary.org/obo/HP_0004823	[5, 4, 7, 4, 3, 0]
Increased hemoglobin O2 affinity	http://purl.obolibrary.org/obo/HP_0004825	[5, 6, 6, 2, 0, 0]
Folate-unresponsive megaloblastic anemia	http://purl.obolibrary.org/obo/HP_0004826	[5, 4, 1, 8, 1, 0]
Refractory anemia with ringed sideroblasts	http://purl.obolibrary.org/obo/HP_0004828	[5, 4, 2, 5, 8, 1]
Recurrent thromboembolism	http://purl.obolibrary.org/obo/HP_0004831	[0, 3, 0, 3, 1]
Microspherocytosis	http://purl.obolibrary.org/obo/HP_0004835	[5, 4, 7, 4, 2, 1]
Acute promyelocytic leukaemia	http://purl.obolibrary.org/obo/HP_0004836	[5, 4, 0, 7, 2]
hereditary pyropoikilocytosis	http://purl.obolibrary.org/obo/HP_0004839	[5, 4, 7, 4, 4, 2]
Hypochromic microcytic anemia	http://purl.obolibrary.org/obo/HP_0004840	[5, 4, 2, 5, 3, 2]
Reduced factor XII activity	http://purl.obolibrary.org/obo/HP_0004841	[5, 4, 4, 5, 0]
Coombs-positive hemolytic anaemia	http://purl.obolibrary.org/obo/HP_0004844	[5, 4, 2, 3, 5, 0]
AML-M5	http://purl.obolibrary.org/obo/HP_0004845	[5, 4, 0, 7, 3]
Protracted bleeding after surgery	http://purl.obolibrary.org/obo/HP_0004846	[0, 1, 7, 0, 5, 0]
Ph-positive acute lymphoblastic leukaemia	http://purl.obolibrary.org/obo/HP_0004848	[5, 4, 0, 8, 2]
Recurrent venous thrombosis	http://purl.obolibrary.org/obo/HP_0004850	[0, 3, 0, 3, 3, 1]
Folate-responsive megaloblastic anemia	http://purl.obolibrary.org/obo/HP_0004851	[5, 4, 1, 8, 1, 1]
Reduced leukocyte alkaline phosphatase	http://purl.obolibrary.org/obo/HP_0004852	[5, 6, 5, 3, 1]
Intermittent thrombocytopenia	http://purl.obolibrary.org/obo/HP_0004854	[5, 4, 2, 0, 0, 0]
Reduced protein S activity	http://purl.obolibrary.org/obo/HP_0004855	[5, 6, 5, 1, 5, 0]
Normochromic microcytic anemia	http://purl.obolibrary.org/obo/HP_0004856	[5, 4, 2, 5, 7, 1]
Hyperchromic macrocytic anemia	http://purl.obolibrary.org/obo/HP_0004857	[5, 4, 2, 5, 6, 1]
Amegakaryocytic thrombocytopenia	http://purl.obolibrary.org/obo/HP_0004859	[5, 4, 2, 0, 6]
Thiamine-responsive megaloblastic anaemia	http://purl.obolibrary.org/obo/HP_0004860	[5, 4, 1, 8, 7]
Refractory macrocytic anaemia	http://purl.obolibrary.org/obo/HP_0004861	[5, 4, 2, 5, 5, 0]
Compensated hemolytic anaemia	http://purl.obolibrary.org/obo/HP_0004863	[5, 4, 2, 3, 5, 1]
Elevated bone marrow ring sideroblast count	http://purl.obolibrary.org/obo/HP_0004864	[5, 4, 2, 5, 8, 2]
Impaired ADP-induced platelet aggregation	http://purl.obolibrary.org/obo/HP_0004866	[5, 4, 3, 5, 2]
hemolytic anemia, chronic	http://purl.obolibrary.org/obo/HP_0004870	[5, 4, 2, 3, 7, 1]
Perineal fistula	http://purl.obolibrary.org/obo/HP_0004871	[0, 1, 0, 4, 1, 1]
Recurrent abdominal hernia	http://purl.obolibrary.org/obo/HP_0004872	[0, 1, 6, 2, 3]
Neonatal inspiratory stridor	http://purl.obolibrary.org/obo/HP_0004875	[0, 8, 3, 7, 2, 0]
Spontaneous neonatal pneumothorax	http://purl.obolibrary.org/obo/HP_0004876	[0, 8, 2, 0, 3]
Muscle weakness between ribs	http://purl.obolibrary.org/obo/HP_0004878	[3, 2, 0, 5, 0]
Intermittent overbreathing	http://purl.obolibrary.org/obo/HP_0004879	[0, 8, 3, 0, 5]
Respiratory infections in early life	http://purl.obolibrary.org/obo/HP_0004880	[8, 6, 7, 1]
Episodic under breathing	http://purl.obolibrary.org/obo/HP_0004881	[0, 8, 3, 0, 6]
Episodic respiratory distress	http://purl.obolibrary.org/obo/HP_0004885	[0, 8, 3, 2, 0, 0]
Congenital laryngeal stridor	http://purl.obolibrary.org/obo/HP_0004886	[0, 8, 3, 7, 2, 1]
Respiratory distress requiring endotracheal intubation	http://purl.obolibrary.org/obo/HP_0004887	[0, 8, 3, 2, 3]
Intermittent episodes of respiratory insufficiency due to muscle weakness	http://purl.obolibrary.org/obo/HP_0004889	[0, 8, 3, 0, 7]
Elevated lung artery pressure	http://purl.obolibrary.org/obo/HP_0004890	[0, 3, 3, 8, 7, 0]
Recurrent infections due to aspiration	http://purl.obolibrary.org/obo/HP_0004891	[8, 6, 0, 0, 1]
Laryngotracheal stenosis	http://purl.obolibrary.org/obo/HP_0004894	[0, 8, 0, 2, 2]
Metabolic crises during febrile infections	http://purl.obolibrary.org/obo/HP_0004897	[0, 8, 3, 4, 1, 2]
Persistent lactic acidosis	http://purl.obolibrary.org/obo/HP_0004898	[5, 6, 6, 3, 4]
Severe lactic acidosis	http://purl.obolibrary.org/obo/HP_0004900	[5, 6, 6, 3, 2]
Exercise-induced lactic acidemia	http://purl.obolibrary.org/obo/HP_0004901	[5, 6, 6, 3, 3, 0]
Congenital lactic acidosis	http://purl.obolibrary.org/obo/HP_0004902	[5, 6, 6, 3, 6]
MODY	http://purl.obolibrary.org/obo/HP_0004904	[5, 8, 4, 2, 0]
Low levels of vitamin A	http://purl.obolibrary.org/obo/HP_0004905	[5, 1, 3, 3, 0]
Hypernatremic dehydration	http://purl.obolibrary.org/obo/HP_0004906	[5, 6, 0, 8, 3]
Hypokalemic hypochloremic metabolic alkalosis	http://purl.obolibrary.org/obo/HP_0004909	[5, 6, 6, 0, 4]
HCO3-wasting renal tubular acidosis	http://purl.obolibrary.org/obo/HP_0004910	[5, 6, 6, 5, 2]
Recurrent episodes of acidosis	http://purl.obolibrary.org/obo/HP_0004911	[5, 6, 6, 6, 3]
Hypophosphatemic rickets	http://purl.obolibrary.org/obo/HP_0004912	[5, 6, 1, 6, 3]
Intermittent lactic acidemia	http://purl.obolibrary.org/obo/HP_0004913	[5, 6, 6, 3, 5]
Recurrent low blood sugar in infant	http://purl.obolibrary.org/obo/HP_0004914	[5, 1, 7, 6, 6, 1]
Impaired galactose metabolism	http://purl.obolibrary.org/obo/HP_0004915	[5, 2, 0, 0, 0]
Generalised distal tubular acidosis	http://purl.obolibrary.org/obo/HP_0004916	[0, 5, 2, 6, 3]
Hyperchloremic metabolic acidosis	http://purl.obolibrary.org/obo/HP_0004918	[5, 6, 6, 0, 5]
Galactose intolerance	http://purl.obolibrary.org/obo/HP_0004919	[5, 2, 0, 7]
Phenylpyruvic acidemia	http://purl.obolibrary.org/obo/HP_0004920	[5, 1, 2, 1, 3, 0]
Abnormal Mg concentration	http://purl.obolibrary.org/obo/HP_0004921	[5, 6, 3, 9, 0]
Atypical hyperphenylalaninemia	http://purl.obolibrary.org/obo/HP_0004922	[5, 1, 2, 1, 6, 0]
Hyperphenylalaninemia	http://purl.obolibrary.org/obo/HP_0004923	[5, 1, 2, 1, 6, 1]
Abnormal oral glucose tolerance	http://purl.obolibrary.org/obo/HP_0004924	[5, 8, 5, 8, 1]
Chronic lactic acidosis	http://purl.obolibrary.org/obo/HP_0004925	[5, 6, 6, 3, 7]
Orthostatic hypotension due to autonomic dysfunction	http://purl.obolibrary.org/obo/HP_0004926	[0, 7, 9, 7, 0]
Pulmonary artery dilatation	http://purl.obolibrary.org/obo/HP_0004927	[0, 8, 9, 8, 0]
Abnormality of the lung blood vessels	http://purl.obolibrary.org/obo/HP_0004930	[0, 3, 6, 7, 5, 0]
Arteriosclerosis of small cerebral arteries	http://purl.obolibrary.org/obo/HP_0004931	[0, 3, 0, 5, 3, 0]
Ascending aortic dissection	http://purl.obolibrary.org/obo/HP_0004933	[0, 3, 7, 3, 4, 0]
Vascular calcification	http://purl.obolibrary.org/obo/HP_0004934	[0, 3, 0, 7, 2]
Pulmonary artery atresia	http://purl.obolibrary.org/obo/HP_0004935	[0, 3, 4, 6, 1, 0]
Venous thrombosis	http://purl.obolibrary.org/obo/HP_0004936	[0, 3, 0, 3, 5]
Pulmonary artery aneurysm	http://purl.obolibrary.org/obo/HP_0004937	[0, 8, 9, 8, 1]
Twisted cerebral arteries	http://purl.obolibrary.org/obo/HP_0004938	[0, 3, 2, 4, 2]
Generalised arterial calcification	http://purl.obolibrary.org/obo/HP_0004940	[0, 3, 0, 7, 3]
Extrahepatic portal hypertension	http://purl.obolibrary.org/obo/HP_0004941	[0, 1, 2, 5, 1]
Bulge in wall of large artery that carries blood away from heart	http://purl.obolibrary.org/obo/HP_0004942	[0, 3, 0, 4, 3, 0]
Accelerated plaque build-up in arteries	http://purl.obolibrary.org/obo/HP_0004943	[0, 3, 0, 9, 0]
Cerebral artery aneurysm	http://purl.obolibrary.org/obo/HP_0004944	[0, 3, 7, 3, 5, 0]
Extracranial internal carotid artery dissection	http://purl.obolibrary.org/obo/HP_0004945	[0, 3, 2, 6, 0]
Arteriovenous fistula	http://purl.obolibrary.org/obo/HP_0004947	[0, 3, 4, 6, 2, 0]
Vascular tortuosity	http://purl.obolibrary.org/obo/HP_0004948	[0, 3, 2, 8, 0]
Peripheral vascular disease	http://purl.obolibrary.org/obo/HP_0004950	[0, 3, 4, 6, 0, 0]
Pulmonary arteriovenous fistulas	http://purl.obolibrary.org/obo/HP_0004952	[0, 3, 4, 6, 2, 1]
Generalized arterial tortuosity	http://purl.obolibrary.org/obo/HP_0004955	[0, 3, 2, 8, 1]
Dilatation of the descending thoracic aorta	http://purl.obolibrary.org/obo/HP_0004959	[0, 3, 7, 3, 6, 0]
Missing pulmonary artery	http://purl.obolibrary.org/obo/HP_0004960	[0, 3, 4, 6, 1, 1]
Pulmonary artery sling	http://purl.obolibrary.org/obo/HP_0004961	[0, 8, 9, 0, 0]
Thoracic aorta calcification	http://purl.obolibrary.org/obo/HP_0004962	[0, 3, 7, 7, 2, 0]
Calcification of the aorta	http://purl.obolibrary.org/obo/HP_0004963	[0, 3, 7, 7, 2, 1]
Pulmonary arterial medial hypertrophy	http://purl.obolibrary.org/obo/HP_0004964	[0, 5, 0, 1, 4]
Medial calcification of large arteries	http://purl.obolibrary.org/obo/HP_0004966	[0, 3, 0, 7, 4]
Recurrent hemorrhagic stroke	http://purl.obolibrary.org/obo/HP_0004968	[0, 3, 0, 8, 0, 1]
peripheral pulmonary stenosis	http://purl.obolibrary.org/obo/HP_0004969	[0, 3, 4, 3, 8, 0]
Bulging of wall of large artery located above heart	http://purl.obolibrary.org/obo/HP_0004970	[0, 3, 0, 4, 3, 1]
Underdeveloped pulmonary artery	http://purl.obolibrary.org/obo/HP_0004971	[0, 3, 4, 6, 1, 2]
Elevated mean arterial pressure	http://purl.obolibrary.org/obo/HP_0004972	[0, 3, 3, 5, 2, 0]
Coarctation of abdominal aorta	http://purl.obolibrary.org/obo/HP_0004974	[0, 3, 7, 7, 0, 0]
Erlenmeyer flask deformity of the femurs	http://purl.obolibrary.org/obo/HP_0004975	[2, 2, 9, 1, 2, 0]
Dislocations of the knees	http://purl.obolibrary.org/obo/HP_0004976	[2, 6, 1, 4, 5]
Bilateral radial aplasia	http://purl.obolibrary.org/obo/HP_0004977	[2, 2, 2, 5, 6, 0]
Sclerotic metaphyses	http://purl.obolibrary.org/obo/HP_0004979	[2, 2, 1, 2, 6, 0]
Metaphyseal rarefaction	http://purl.obolibrary.org/obo/HP_0004980	[2, 2, 1, 2, 6, 1]
