label	entity_id	search_id
Generalised bone demineralization	http://purl.obolibrary.org/obo/HP_0006462	[6, 6, 7, 3, 1]
Rickets of the lower limbs	http://purl.obolibrary.org/obo/HP_0006463	[6, 6, 7, 0, 1]
Periosteal thickening of long tubular bones	http://purl.obolibrary.org/obo/HP_0006465	[6, 7, 0, 3, 4]
Ankle flexion contracture	http://purl.obolibrary.org/obo/HP_0006466	[6, 3, 0, 7]
Limited shoulder movement	http://purl.obolibrary.org/obo/HP_0006467	[6, 3, 2, 1]
Thin diaphyses of long bones	http://purl.obolibrary.org/obo/HP_0006470	[6, 7, 0, 2, 1, 1]
Fixed elbow flexion	http://purl.obolibrary.org/obo/HP_0006471	[6, 3, 7, 4, 1]
Anterior bowing of long bones	http://purl.obolibrary.org/obo/HP_0006473	[6, 7, 0, 4, 5]
Abnormality of the pancreatic islet cells	http://purl.obolibrary.org/obo/HP_0006476	[3, 7, 1, 2, 2]
Abnormality of the alveolar ridges	http://purl.obolibrary.org/obo/HP_0006477	[3, 2, 5, 0, 4]
Abnormality of tooth pulp	http://purl.obolibrary.org/obo/HP_0006479	[1, 7, 7, 0]
Premature tooth loss	http://purl.obolibrary.org/obo/HP_0006480	[1, 7, 2, 0, 3]
Abnormality of primary teeth	http://purl.obolibrary.org/obo/HP_0006481	[1, 7, 0, 2, 1]
Abnormal dental morphology	http://purl.obolibrary.org/obo/HP_0006482	[1, 7, 0, 4, 0]
Abnormal number of teeth	http://purl.obolibrary.org/obo/HP_0006483	[1, 7, 3, 7, 0]
Agenesis of incisor	http://purl.obolibrary.org/obo/HP_0006485	[1, 7, 1, 2, 0]
Abnormality of the dental root	http://purl.obolibrary.org/obo/HP_0006486	[1, 7, 7, 3]
Diaphyseal bowing of long bones	http://purl.obolibrary.org/obo/HP_0006487	[6, 7, 0, 4, 6]
Bending of the arm	http://purl.obolibrary.org/obo/HP_0006488	[6, 7, 0, 4, 7]
Abnormal femoral metaphysis morphology	http://purl.obolibrary.org/obo/HP_0006489	[6, 6, 0, 1, 4, 0]
Abnormality of the wide portion of the lower-limb bone	http://purl.obolibrary.org/obo/HP_0006490	[6, 6, 6, 3, 1]
Abnormality of the tibial metaphysis	http://purl.obolibrary.org/obo/HP_0006491	[6, 6, 0, 5, 0, 0]
Fibular aplasia/hypoplasia	http://purl.obolibrary.org/obo/HP_0006492	[6, 6, 1, 4, 2]
Aplasia/hypoplasia involving bones of the lower limbs	http://purl.obolibrary.org/obo/HP_0006493	[6, 5, 5, 9, 0]
Absent/small foot bones	http://purl.obolibrary.org/obo/HP_0006494	[5, 0, 1, 1]
Hypoplasia or unilateral/bilateral absence of ulna	http://purl.obolibrary.org/obo/HP_0006495	[6, 7, 1, 4, 2, 1]
Absent/underdeveloped bones of the upper limbs	http://purl.obolibrary.org/obo/HP_0006496	[6, 5, 5, 7, 0]
Small to absent patellae	http://purl.obolibrary.org/obo/HP_0006498	[6, 6, 3, 3, 7, 1]
Abnormality of thighbone end part	http://purl.obolibrary.org/obo/HP_0006499	[6, 6, 0, 6, 3, 0]
Abnormal lower limb epiphysis morphology	http://purl.obolibrary.org/obo/HP_0006500	[6, 6, 6, 3, 2]
Absent/underdeveloped radius	http://purl.obolibrary.org/obo/HP_0006501	[6, 7, 1, 4, 7, 1]
Absent/small wrist bones	http://purl.obolibrary.org/obo/HP_0006502	[5, 2, 8, 4, 3]
Aplasia/hypoplasia involving forearm bones	http://purl.obolibrary.org/obo/HP_0006503	[6, 7, 1, 4, 0, 0]
Abnormal limb epiphysis morphology	http://purl.obolibrary.org/obo/HP_0006505	[6, 6, 6, 3, 3]
Absent/small long bone in upper arm	http://purl.obolibrary.org/obo/HP_0006507	[6, 7, 2, 3, 9, 1]
Abnormality of end part of shinbone	http://purl.obolibrary.org/obo/HP_0006508	[6, 6, 0, 5, 7, 1]
Tracheocele	http://purl.obolibrary.org/obo/HP_0006509	[3, 2, 0, 6, 6, 0]
Chronic pulmonary obstruction	http://purl.obolibrary.org/obo/HP_0006510	[3, 2, 4, 6, 2]
Laryngeal stidor	http://purl.obolibrary.org/obo/HP_0006511	[3, 2, 3, 1, 1]
Intraalveolar nodular calcifications	http://purl.obolibrary.org/obo/HP_0006514	[6, 6, 5, 5, 0, 0]
Interstitial pneumonitis	http://purl.obolibrary.org/obo/HP_0006515	[3, 2, 5, 1, 2]
Hypersensitivity pneumonitis	http://purl.obolibrary.org/obo/HP_0006516	[3, 2, 5, 2, 2]
Pulmonary alveolar proteinosis	http://purl.obolibrary.org/obo/HP_0006517	[3, 2, 5, 3, 0]
Pulmonary venous stenosis	http://purl.obolibrary.org/obo/HP_0006518	[3, 2, 6, 5, 1]
Alveolar cell carcinoma	http://purl.obolibrary.org/obo/HP_0006519	[3, 2, 7, 0, 0]
Progressive pulmonary function impairment	http://purl.obolibrary.org/obo/HP_0006520	[3, 2, 4, 6, 3]
Pulmonary lymphangiectasis	http://purl.obolibrary.org/obo/HP_0006521	[3, 2, 8, 4, 3]
Repeated pneumothoraces	http://purl.obolibrary.org/obo/HP_0006522	[3, 2, 2, 8, 4]
Tracheobronchial leiomyomatosis	http://purl.obolibrary.org/obo/HP_0006524	[3, 5, 7, 1, 3, 0]
Lymphoid interstitial pneumonia	http://purl.obolibrary.org/obo/HP_0006527	[3, 2, 5, 1, 3, 0]
Chronic lung disease	http://purl.obolibrary.org/obo/HP_0006528	[3, 8, 5, 0, 3]
Abnormal pulmonary lymphatics	http://purl.obolibrary.org/obo/HP_0006529	[3, 2, 2, 2, 1]
Abnormal lung parenchyma morphology	http://purl.obolibrary.org/obo/HP_0006530	[3, 2, 5, 1, 4, 0]
Pleural lymphangiectasia	http://purl.obolibrary.org/obo/HP_0006531	[3, 2, 8, 4, 4]
Pulmonary infection	http://purl.obolibrary.org/obo/HP_0006532	[3, 8, 1, 4, 1]
Bronchodysplasia	http://purl.obolibrary.org/obo/HP_0006533	[3, 2, 0, 0, 1]
Recurrent intrapulmonary hemorrhage	http://purl.obolibrary.org/obo/HP_0006535	[3, 2, 5, 5, 5, 0]
Pulmonary obstruction	http://purl.obolibrary.org/obo/HP_0006536	[3, 2, 4, 6, 4]
Recurrent infections in bronchi and lungs	http://purl.obolibrary.org/obo/HP_0006538	[3, 8, 5, 0, 4]
Bronchial cartilage hypoplasia	http://purl.obolibrary.org/obo/HP_0006539	[3, 2, 0, 0, 2]
Cardiorespiratory arrest	http://purl.obolibrary.org/obo/HP_0006543	[3, 4, 2, 0, 1]
Extrapulmonary sequestrum	http://purl.obolibrary.org/obo/HP_0006544	[3, 2, 2, 8, 5]
Pulmonary AV malformation	http://purl.obolibrary.org/obo/HP_0006548	[3, 2, 6, 8, 4]
Unilateral primary pulmonary dysgenesis	http://purl.obolibrary.org/obo/HP_0006549	[3, 2, 2, 4, 2]
Fibrocystic lung disease	http://purl.obolibrary.org/obo/HP_0006552	[3, 5, 3, 5, 0]
Acute hepatic failure	http://purl.obolibrary.org/obo/HP_0006554	[3, 1, 0, 6, 1]
Diffuse hepatic steatosis	http://purl.obolibrary.org/obo/HP_0006555	[3, 9, 0, 0, 3]
Polycystic liver disease	http://purl.obolibrary.org/obo/HP_0006557	[3, 1, 7, 7, 2]
Decreased mitochondrial complex III activity in liver tissue	http://purl.obolibrary.org/obo/HP_0006558	[9, 2, 7, 0, 2]
Liver calcifications	http://purl.obolibrary.org/obo/HP_0006559	[3, 1, 7, 7, 3]
Biliary hyperplasia	http://purl.obolibrary.org/obo/HP_0006560	[3, 1, 2, 1, 2]
Lipid accumulation in hepatocytes	http://purl.obolibrary.org/obo/HP_0006561	[3, 9, 0, 6, 0]
Viral hepatitis	http://purl.obolibrary.org/obo/HP_0006562	[3, 1, 0, 0, 1]
Malformation of the hepatic ductal plate	http://purl.obolibrary.org/obo/HP_0006563	[3, 1, 9, 0, 0]
Fluctuating hepatomegaly	http://purl.obolibrary.org/obo/HP_0006564	[3, 1, 7, 1, 2]
Increased hepatocellular lipid droplets	http://purl.obolibrary.org/obo/HP_0006565	[3, 9, 0, 6, 1]
Neonatal cholestatic liver disease	http://purl.obolibrary.org/obo/HP_0006566	[3, 1, 3, 4, 1]
Increased hepatic glycogen content	http://purl.obolibrary.org/obo/HP_0006568	[3, 9, 8, 6, 0]
Reduced number of intrahepatic bile ducts	http://purl.obolibrary.org/obo/HP_0006571	[3, 1, 2, 2, 0]
Subacute progressive viral hepatitis	http://purl.obolibrary.org/obo/HP_0006572	[3, 1, 0, 7, 0]
Acute hepatic steatosis	http://purl.obolibrary.org/obo/HP_0006573	[3, 9, 0, 0, 4]
Liver arteriovenous malformation	http://purl.obolibrary.org/obo/HP_0006574	[3, 1, 9, 0, 1]
Intrahepatic cholestasis with episodic jaundice	http://purl.obolibrary.org/obo/HP_0006575	[3, 1, 2, 9, 3]
Hepatic vascular malformations	http://purl.obolibrary.org/obo/HP_0006576	[3, 1, 9, 0, 2]
Macronodular cirrhosis	http://purl.obolibrary.org/obo/HP_0006577	[3, 1, 3, 3]
Neonatal jaundice	http://purl.obolibrary.org/obo/HP_0006579	[9, 7, 4, 5, 0]
Portal fibrosis shown on biopsy	http://purl.obolibrary.org/obo/HP_0006580	[3, 1, 2, 6, 2]
Depletion of mitochondrial DNA in liver	http://purl.obolibrary.org/obo/HP_0006581	[9, 2, 7, 2, 2]
Reye syndrome-like episodes	http://purl.obolibrary.org/obo/HP_0006582	[7, 1, 8, 5, 0]
Fatal liver failure in infancy	http://purl.obolibrary.org/obo/HP_0006583	[3, 1, 0, 6, 2]
Small abnormally formed shoulder blade	http://purl.obolibrary.org/obo/HP_0006584	[6, 7, 7, 6, 1]
Clavicle pseudoarthrosis	http://purl.obolibrary.org/obo/HP_0006585	[6, 4, 2, 9, 1]
Straight clavicles	http://purl.obolibrary.org/obo/HP_0006587	[6, 4, 2, 8, 0]
Flaring of lower rib cage	http://purl.obolibrary.org/obo/HP_0006589	[6, 4, 6, 9, 1]
Premature sternal synostosis	http://purl.obolibrary.org/obo/HP_0006590	[6, 4, 8, 4, 0]
Absent glenoid fossa	http://purl.obolibrary.org/obo/HP_0006591	[6, 7, 7, 2, 2]
Anomalous rib insertion to vertebrae	http://purl.obolibrary.org/obo/HP_0006593	[6, 4, 6, 3, 1]
Scapulohumeral synostosis	http://purl.obolibrary.org/obo/HP_0006595	[6, 7, 3, 4, 1]
Restricted chest movement	http://purl.obolibrary.org/obo/HP_0006596	[6, 4, 8, 0, 0]
Paralyzed diaphragm	http://purl.obolibrary.org/obo/HP_0006597	[3, 3, 1, 5, 1]
Irregular ossification at anterior rib ends	http://purl.obolibrary.org/obo/HP_0006598	[6, 4, 6, 2, 1]
Medial widening of clavicles	http://purl.obolibrary.org/obo/HP_0006599	[6, 4, 2, 2, 1]
Progressive calcification of costochondral cartilage	http://purl.obolibrary.org/obo/HP_0006600	[6, 6, 5, 2, 5]
Flared, irregular rib ends	http://purl.obolibrary.org/obo/HP_0006603	[6, 4, 6, 2, 2]
Irregular costochondral margins	http://purl.obolibrary.org/obo/HP_0006606	[6, 6, 5, 2, 6]
Precocious costochondral ossification	http://purl.obolibrary.org/obo/HP_0006607	[6, 6, 5, 2, 7]
Underdeveloped middle portion of the collarbone	http://purl.obolibrary.org/obo/HP_0006608	[6, 4, 2, 4, 1]
Wide-spaced nipples	http://purl.obolibrary.org/obo/HP_0006610	[3, 5, 3, 1, 5]
Decreased number of sternal ossification centres	http://purl.obolibrary.org/obo/HP_0006611	[6, 4, 8, 4, 1]
Absent rib calcification in utero	http://purl.obolibrary.org/obo/HP_0006615	[6, 4, 6, 4, 2]
Anterior rib punctate calcifications	http://purl.obolibrary.org/obo/HP_0006619	[6, 4, 6, 2, 3]
Costochondral joint sclerosis	http://purl.obolibrary.org/obo/HP_0006623	[6, 6, 5, 2, 8]
Multifocal breast carcinoma	http://purl.obolibrary.org/obo/HP_0006625	[3, 5, 3, 3, 1]
Absent sternal mineralization	http://purl.obolibrary.org/obo/HP_0006628	[6, 4, 8, 4, 2]
Underdeveloped outermost segments of shoulder blade	http://purl.obolibrary.org/obo/HP_0006631	[6, 7, 7, 6, 2]
Glenoid fossa hypoplasia	http://purl.obolibrary.org/obo/HP_0006633	[6, 7, 7, 2, 3]
Increased bone density in ribs	http://purl.obolibrary.org/obo/HP_0006634	[6, 4, 6, 0, 4]
Sternal punctate calcifications	http://purl.obolibrary.org/obo/HP_0006637	[6, 4, 8, 1, 4]
Missing middle part of collarbone	http://purl.obolibrary.org/obo/HP_0006638	[6, 4, 2, 4, 2]
Multiple rib fractures	http://purl.obolibrary.org/obo/HP_0006640	[6, 4, 6, 7, 1]
Prominent floating ribs	http://purl.obolibrary.org/obo/HP_0006641	[6, 4, 6, 9, 2]
Large sternal ossification centers	http://purl.obolibrary.org/obo/HP_0006642	[6, 4, 8, 4, 3]
Fused sternal ossification centers	http://purl.obolibrary.org/obo/HP_0006643	[6, 4, 8, 4, 4]
Thoracic dysplasia	http://purl.obolibrary.org/obo/HP_0006644	[6, 4, 8, 8, 5]
Thin clavicles	http://purl.obolibrary.org/obo/HP_0006645	[6, 4, 2, 4, 3]
Cartilaginous ossification of rib	http://purl.obolibrary.org/obo/HP_0006646	[6, 4, 6, 1, 1]
Congenital microthorax	http://purl.obolibrary.org/obo/HP_0006647	[7, 4, 7, 7, 5, 0]
Costochondral junction pain	http://purl.obolibrary.org/obo/HP_0006649	[3, 7, 8, 6, 0]
Thickening of the lateral border of the shoulder blade	http://purl.obolibrary.org/obo/HP_0006650	[6, 7, 7, 3, 2]
Rib segmentation abnormalities	http://purl.obolibrary.org/obo/HP_0006655	[6, 4, 6, 3, 2]
Hypoplastic first ribs	http://purl.obolibrary.org/obo/HP_0006657	[6, 4, 6, 3, 3]
Internally rotated shoulders	http://purl.obolibrary.org/obo/HP_0006659	[6, 6, 1, 5, 0]
Absent clavicles	http://purl.obolibrary.org/obo/HP_0006660	[6, 4, 2, 0, 0]
Coat hanger sign of ribs	http://purl.obolibrary.org/obo/HP_0006665	[6, 4, 6, 7, 2]
Small twelfth rib	http://purl.obolibrary.org/obo/HP_0006668	[6, 4, 6, 3, 4]
Impaired myocardial contractility	http://purl.obolibrary.org/obo/HP_0006670	[3, 3, 3, 4, 1, 0]
Paroxysmal atrial tachycardia	http://purl.obolibrary.org/obo/HP_0006671	[3, 4, 3, 5, 0]
Reduced systolic function	http://purl.obolibrary.org/obo/HP_0006673	[3, 3, 3, 4, 1, 1]
Prolonged QRS complex	http://purl.obolibrary.org/obo/HP_0006677	[3, 4, 9, 7, 0]
Granulomatous coronary arteritis	http://purl.obolibrary.org/obo/HP_0006679	[3, 3, 3, 6, 2, 0]
Absent atrioventricular node	http://purl.obolibrary.org/obo/HP_0006681	[3, 4, 5, 3, 1]
Premature ventricular beat	http://purl.obolibrary.org/obo/HP_0006682	[3, 4, 1, 1, 1]
Abnormal ventricular filling	http://purl.obolibrary.org/obo/HP_0006683	[3, 3, 3, 4, 1, 2]
Ventricular preexcitation with multiple accessory pathways	http://purl.obolibrary.org/obo/HP_0006684	[3, 4, 1, 0, 2]
Endomyocardial fibrosis	http://purl.obolibrary.org/obo/HP_0006685	[3, 3, 3, 6, 6, 1]
Aortic tortuosity	http://purl.obolibrary.org/obo/HP_0006687	[3, 3, 4, 3, 2]
Paroxysmal tachycardia	http://purl.obolibrary.org/obo/HP_0006688	[3, 4, 3, 5, 1]
Bacterial endocarditis	http://purl.obolibrary.org/obo/HP_0006689	[3, 3, 3, 6, 6, 2]
Calcified myocardium	http://purl.obolibrary.org/obo/HP_0006690	[3, 3, 3, 1, 6, 0]
Pulmonic valve myxoma	http://purl.obolibrary.org/obo/HP_0006691	[3, 3, 3, 1, 3, 0]
Short chordae tendineae of the tricuspid valve	http://purl.obolibrary.org/obo/HP_0006692	[3, 3, 0, 7, 0]
Myocardial steatosis	http://purl.obolibrary.org/obo/HP_0006693	[3, 9, 0, 2, 0]
Early progressive calcific cardiac valvular disease	http://purl.obolibrary.org/obo/HP_0006694	[3, 3, 0, 4, 5, 1]
Hole in center of heart	http://purl.obolibrary.org/obo/HP_0006695	[3, 3, 5, 7, 4, 1]
Polymorphic and polytopic ventricular extrasystoles	http://purl.obolibrary.org/obo/HP_0006696	[3, 4, 1, 0, 3]
Dilatation of the ventricular cavity	http://purl.obolibrary.org/obo/HP_0006698	[3, 3, 3, 7, 6, 1]
Atrial ectopic beats	http://purl.obolibrary.org/obo/HP_0006699	[3, 4, 3, 7, 2]
Coronary artery dissection	http://purl.obolibrary.org/obo/HP_0006702	[3, 3, 2, 5, 6, 1]
Aplasia/Hypoplasia of the lungs	http://purl.obolibrary.org/obo/HP_0006703	[3, 2, 2, 4, 3]
Abnormal coronary artery morphology	http://purl.obolibrary.org/obo/HP_0006704	[3, 3, 2, 5, 1, 0]
Abnormality of the atrioventricular valves	http://purl.obolibrary.org/obo/HP_0006705	[3, 3, 0, 6, 3]
Cystic liver disease	http://purl.obolibrary.org/obo/HP_0006706	[3, 1, 7, 7, 4]
Abnormality of the liver vasculature	http://purl.obolibrary.org/obo/HP_0006707	[3, 1, 9, 3, 0]
Nipples absent or rudimentary	http://purl.obolibrary.org/obo/HP_0006709	[3, 5, 3, 7, 1]
Absent/small collarbone	http://purl.obolibrary.org/obo/HP_0006710	[6, 4, 2, 4, 4]
Absent/small outermost thorax bone	http://purl.obolibrary.org/obo/HP_0006711	[6, 4, 8, 2, 1]
Aplasia/Hypoplasia of the ribs	http://purl.obolibrary.org/obo/HP_0006712	[6, 4, 6, 4, 3]
Absent/underdeveloped shoulder blade	http://purl.obolibrary.org/obo/HP_0006713	[6, 7, 7, 6, 3]
Absent/underdeveloped sternum	http://purl.obolibrary.org/obo/HP_0006714	[6, 4, 8, 2, 2]
Glomus tympanicum paraganglioma	http://purl.obolibrary.org/obo/HP_0006715	[1, 3, 7, 0]
Hereditary nonpolyposis colorectal carcinoma	http://purl.obolibrary.org/obo/HP_0006716	[3, 7, 2, 5, 2]
Peripheral neuroepithelioma	http://purl.obolibrary.org/obo/HP_0006717	[1, 3, 0, 4, 0]
Non-cancerous GI tumours	http://purl.obolibrary.org/obo/HP_0006719	[3, 7, 2, 8, 0]
Acute lymphoid leukemia	http://purl.obolibrary.org/obo/HP_0006721	[9, 0, 9, 7, 2]
Small intestine carcinoid	http://purl.obolibrary.org/obo/HP_0006722	[3, 7, 2, 6, 0]
Intestinal carcinoid	http://purl.obolibrary.org/obo/HP_0006723	[3, 7, 2, 8, 1]
Pancreatic adenocarcinoma	http://purl.obolibrary.org/obo/HP_0006725	[3, 7, 1, 5, 1]
T-cell acute lymphoblastic leukemias	http://purl.obolibrary.org/obo/HP_0006727	[9, 0, 9, 1, 2]
Retroperitoneal paraganglioma	http://purl.obolibrary.org/obo/HP_0006729	[1, 3, 7, 8, 0]
Follicular thyroid carcinoma	http://purl.obolibrary.org/obo/HP_0006731	[9, 4, 4, 2, 3]
Papillary renal cell carcinoma type 2	http://purl.obolibrary.org/obo/HP_0006732	[3, 6, 4, 6, 0]
AMegL	http://purl.obolibrary.org/obo/HP_0006733	[9, 0, 9, 5, 6]
Renal cortical adenoma	http://purl.obolibrary.org/obo/HP_0006735	[3, 6, 4, 5, 1]
Pheochromocytoma, extraadrenal	http://purl.obolibrary.org/obo/HP_0006737	[1, 3, 7, 8, 1]
Squamous cell carcinoma of the skin	http://purl.obolibrary.org/obo/HP_0006739	[1, 3, 6, 1, 2]
Transitional cell bladder carcinoma	http://purl.obolibrary.org/obo/HP_0006740	[3, 7, 4, 3, 5, 1]
Congenital neuroblastoma	http://purl.obolibrary.org/obo/HP_0006742	[1, 3, 0, 2, 1]
Embryonal rhabdomyosarcoma	http://purl.obolibrary.org/obo/HP_0006743	[1, 3, 6, 4, 2]
Adrenal gland carinoma	http://purl.obolibrary.org/obo/HP_0006744	[9, 4, 2, 7, 0]
Ganglioneuroblastoma	http://purl.obolibrary.org/obo/HP_0006747	[1, 3, 0, 1, 1]
Pheochromocytoma, adrenal	http://purl.obolibrary.org/obo/HP_0006748	[1, 3, 7, 4, 1]
Malignant GI tract tumors	http://purl.obolibrary.org/obo/HP_0006749	[3, 7, 2, 0, 1]
Paraspinal neurofibroma	http://purl.obolibrary.org/obo/HP_0006751	[1, 3, 8, 1, 0]
Stomach tumor	http://purl.obolibrary.org/obo/HP_0006753	[3, 7, 2, 7, 0]
Cutaneous leiomyosarcoma	http://purl.obolibrary.org/obo/HP_0006755	[3, 5, 7, 1, 7, 0]
Diffuse leiomyomatosis	http://purl.obolibrary.org/obo/HP_0006756	[3, 5, 7, 1, 3, 1]
Malignant genitourinary tract tumor	http://purl.obolibrary.org/obo/HP_0006758	[3, 5, 5, 3, 8, 0]
Renal pelvic carcinoma	http://purl.obolibrary.org/obo/HP_0006762	[3, 6, 4, 6, 1]
Anal canal squamous carcinoma	http://purl.obolibrary.org/obo/HP_0006763	[3, 7, 6, 0, 7, 0]
Chondrosarcoma	http://purl.obolibrary.org/obo/HP_0006765	[6, 6, 4, 2, 1]
Papillary renal cell carcinoma	http://purl.obolibrary.org/obo/HP_0006766	[3, 6, 4, 6, 2]
Prolactin-secreting pituitary adenoma	http://purl.obolibrary.org/obo/HP_0006767	[9, 4, 9, 6, 0]
Localized neuroblastoma	http://purl.obolibrary.org/obo/HP_0006768	[1, 3, 0, 2, 2]
Myxoid subcutaneous tumors	http://purl.obolibrary.org/obo/HP_0006769	[3, 9, 1, 7, 0]
Clear cell renal cell carcinoma	http://purl.obolibrary.org/obo/HP_0006770	[3, 6, 4, 2, 0]
Duodenal adenocarcinoma	http://purl.obolibrary.org/obo/HP_0006771	[3, 7, 2, 2, 0]
Renal angiomyolipoma	http://purl.obolibrary.org/obo/HP_0006772	[3, 6, 4, 5, 2]
Cutaneous angiolipomas	http://purl.obolibrary.org/obo/HP_0006773	[3, 9, 0, 9, 1]
Ovarian papillary adenocarcinoma	http://purl.obolibrary.org/obo/HP_0006774	[3, 5, 5, 2, 6]
Multiple myeloma	http://purl.obolibrary.org/obo/HP_0006775	[9, 0, 9, 0, 1]
Benign GU tract neoplasm	http://purl.obolibrary.org/obo/HP_0006778	[3, 5, 5, 3, 8, 1]
Alveolar rhabdomyosarcoma	http://purl.obolibrary.org/obo/HP_0006779	[3, 9, 1, 5, 1]
Parathyroid carcinoma	http://purl.obolibrary.org/obo/HP_0006780	[9, 7, 3, 5, 1]
Hurthle cell thyroid adenoma	http://purl.obolibrary.org/obo/HP_0006781	[9, 4, 9, 9, 1]
Malignant eosinophil proliferation	http://purl.obolibrary.org/obo/HP_0006782	[9, 0, 9, 0, 2]
Posterior pharyngeal cleft	http://purl.obolibrary.org/obo/HP_0006783	[1, 2, 7, 9, 6, 1]
Underdevelopment of paranasal sinus	http://purl.obolibrary.org/obo/HP_0006784	[1, 2, 0, 7, 6]
limb girdle muscular dystrophy	http://purl.obolibrary.org/obo/HP_0006785	[3, 9, 4, 9, 4]
Mitochondrial encephalopathy	http://purl.obolibrary.org/obo/HP_0006789	[9, 2, 7, 2, 3]
Cerebral cortex with spongiform changes	http://purl.obolibrary.org/obo/HP_0006790	[6, 1, 1, 5, 4]
Loss of ability to walk in first decade	http://purl.obolibrary.org/obo/HP_0006794	[7, 3, 0, 7, 0]
Cystic lesions in the basal ganglia	http://purl.obolibrary.org/obo/HP_0006799	[6, 1, 7, 0, 1]
Hyperactive deep tendon reflexes	http://purl.obolibrary.org/obo/HP_0006801	[7, 4, 3, 7, 2]
Abnormality of the anterior horn cells	http://purl.obolibrary.org/obo/HP_0006802	[6, 4, 1, 7, 5, 1]
Vivid hallucination	http://purl.obolibrary.org/obo/HP_0006803	[7, 1, 0, 5, 2]
Cerebral hypomyelination	http://purl.obolibrary.org/obo/HP_0006808	[7, 2, 6, 1, 0]
White mater abnormalities in the posterior periventricular region	http://purl.obolibrary.org/obo/HP_0006812	[6, 1, 8, 1, 1]
Hemiclonic seizure	http://purl.obolibrary.org/obo/HP_0006813	[7, 5, 4, 3, 0]
Cerebellar vermis aplasia/hypoplasia	http://purl.obolibrary.org/obo/HP_0006817	[6, 1, 5, 5, 1]
4-layered lissencephaly	http://purl.obolibrary.org/obo/HP_0006818	[6, 1, 6, 6, 0]
Frontal polymicrogyria	http://purl.obolibrary.org/obo/HP_0006821	[6, 1, 3, 0, 2]
Cranial nerve palsies	http://purl.obolibrary.org/obo/HP_0006824	[7, 2, 8, 8, 1]
Pallor of dorsal columns of the spinal cord	http://purl.obolibrary.org/obo/HP_0006825	[6, 4, 1, 7, 0, 0]
Degeneration of the spinal cord	http://purl.obolibrary.org/obo/HP_0006827	[6, 4, 1, 7, 2, 0]
Hypotonia, severe	http://purl.obolibrary.org/obo/HP_0006829	[7, 3, 7, 8, 2]
Developmental stagnation at onset of seizures	http://purl.obolibrary.org/obo/HP_0006834	[3, 0, 2, 7, 0]
Congenital Horner syndrome	http://purl.obolibrary.org/obo/HP_0006837	[6, 4, 1, 7, 1, 1]
Absent knee jerk reflex	http://purl.obolibrary.org/obo/HP_0006844	[7, 4, 3, 5, 2]
Acute encephalopathy	http://purl.obolibrary.org/obo/HP_0006846	[6, 1, 1, 0, 2, 0]
Hypodysplasia of the corpus callosum	http://purl.obolibrary.org/obo/HP_0006849	[6, 1, 8, 4, 5, 0]
Underdeveloped ventral pons	http://purl.obolibrary.org/obo/HP_0006850	[6, 1, 5, 0, 0]
Symmetric spinal nerve root neurofibromas	http://purl.obolibrary.org/obo/HP_0006851	[1, 3, 8, 6, 0]
Episodic generalized hypotonia	http://purl.obolibrary.org/obo/HP_0006852	[7, 3, 7, 3, 3]
Vermian atrophy	http://purl.obolibrary.org/obo/HP_0006855	[6, 1, 5, 5, 2, 0]
Impaired distal proprioception	http://purl.obolibrary.org/obo/HP_0006858	[7, 1, 0, 7, 8, 0]
Posterior leukoencephalopathy	http://purl.obolibrary.org/obo/HP_0006859	[6, 1, 8, 2, 3]
Severe expressive language delay	http://purl.obolibrary.org/obo/HP_0006863	[7, 1, 2, 6, 1]
Sensorimotor polyneuropathy affecting arms more than legs	http://purl.obolibrary.org/obo/HP_0006865	[7, 2, 5, 1, 0]
Midline central nervous system lipomas	http://purl.obolibrary.org/obo/HP_0006866	[3, 9, 0, 1, 0]
Lobar holoprosencephaly	http://purl.obolibrary.org/obo/HP_0006870	[6, 1, 6, 6, 7, 0]
Small cerebrum	http://purl.obolibrary.org/obo/HP_0006872	[6, 1, 6, 2, 7, 0]
Symmetrical progressive peripheral demyelination	http://purl.obolibrary.org/obo/HP_0006873	[7, 2, 6, 0, 1]
Pontocerebellar atrophy	http://purl.obolibrary.org/obo/HP_0006879	[6, 1, 5, 2, 5]
Cerebellar hemangioblastoma	http://purl.obolibrary.org/obo/HP_0006880	[1, 3, 9, 4, 1]
Diffuse peripheral demyelination	http://purl.obolibrary.org/obo/HP_0006881	[7, 2, 6, 0, 2]
Severe hydrocephalus	http://purl.obolibrary.org/obo/HP_0006882	[6, 1, 6, 0, 3]
Decreased distal vibration sense	http://purl.obolibrary.org/obo/HP_0006886	[7, 1, 0, 7, 2, 0]
Mental retardation, progressive	http://purl.obolibrary.org/obo/HP_0006887	[7, 1, 2, 3, 2]
Meningoencephalocele	http://purl.obolibrary.org/obo/HP_0006888	[6, 1, 0, 2, 1]
Intellectual disability, borderline	http://purl.obolibrary.org/obo/HP_0006889	[7, 1, 2, 5, 4]
Thick cerebral cortex	http://purl.obolibrary.org/obo/HP_0006891	[6, 1, 3, 4, 0]
Frontotemporal cerebral atrophy	http://purl.obolibrary.org/obo/HP_0006892	[6, 1, 1, 7, 7, 0]
Hypoplastic olfactory lobes	http://purl.obolibrary.org/obo/HP_0006894	[6, 1, 1, 4, 1]
Lower limb hypertonia	http://purl.obolibrary.org/obo/HP_0006895	[6, 5, 9, 2, 0]
