label	entity_id	search_id
Abnormality of the epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009248	[5, 4, 6, 2, 1, 0]
Abnormality of the epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009249	[5, 4, 6, 2, 6, 1, 0]
Absent end part of the outermost bone of the ring finger	http://purl.obolibrary.org/obo/HP_0009250	[5, 4, 6, 4, 7, 1, 1]
Bracket shaped end part of the outermost bone of the ring finger	http://purl.obolibrary.org/obo/HP_0009251	[5, 4, 6, 2, 0, 1]
Cone-shaped epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009252	[5, 4, 6, 6, 0, 1]
Enlarged epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009253	[5, 4, 6, 2, 5, 1]
Fragmentation of end part of the outermost bone of the ring finger	http://purl.obolibrary.org/obo/HP_0009254	[5, 4, 3, 1, 1]
Irregular end part of the outermost bone of the ring finger	http://purl.obolibrary.org/obo/HP_0009255	[5, 4, 6, 7, 2, 1]
Increased bone density of end part of the outermost ring finger bone	http://purl.obolibrary.org/obo/HP_0009256	[5, 4, 6, 2, 4, 1]
Pseudoepiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009257	[5, 4, 6, 5, 7, 1]
Small end part of the outermost bone of the ring finger	http://purl.obolibrary.org/obo/HP_0009258	[5, 4, 6, 3, 2, 1]
Speckled calcifications in the end part of the outermost bone of the ring finger	http://purl.obolibrary.org/obo/HP_0009259	[5, 4, 6, 1, 3, 1]
Triangular end part of the outermost bone of ring finger	http://purl.obolibrary.org/obo/HP_0009260	[5, 4, 6, 2, 6, 1, 1]
Absent epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009261	[5, 4, 6, 4, 5, 1]
Bracket shaped end part of the innermost bone of the ring finger	http://purl.obolibrary.org/obo/HP_0009262	[5, 4, 6, 2, 0, 2]
Cone-shaped epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009263	[5, 4, 6, 6, 0, 2]
Enlarged end part of the innermost bone of the ring finger	http://purl.obolibrary.org/obo/HP_0009264	[5, 4, 6, 2, 1, 1]
Fragmentation of the epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009265	[5, 4, 3, 1, 2]
Irregular epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009266	[5, 4, 6, 7, 2, 2]
Increased bone density of end part of the innermost ring finger bone	http://purl.obolibrary.org/obo/HP_0009267	[5, 4, 6, 2, 4, 2]
Pseudoepiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009268	[5, 4, 6, 5, 7, 2]
Small end part of the innermost bone of the ring finger	http://purl.obolibrary.org/obo/HP_0009269	[5, 4, 6, 3, 2, 2]
Speckled calcifications in end part of the innermost bone of ring finger	http://purl.obolibrary.org/obo/HP_0009270	[5, 4, 6, 1, 3, 2]
Delta-shaped epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009271	[5, 4, 6, 2, 1, 2]
Aplasia/Hypoplasia of the 4th finger	http://purl.obolibrary.org/obo/HP_0009272	[5, 4, 8, 2, 4, 0]
Deviation of the 4th finger	http://purl.obolibrary.org/obo/HP_0009273	[5, 4, 7, 1, 0]
Joint contracture of the 4th finger	http://purl.obolibrary.org/obo/HP_0009274	[5, 4, 2, 3, 0]
Contracture of the distal interphalangeal joint of the 4th finger	http://purl.obolibrary.org/obo/HP_0009275	[5, 4, 2, 3, 1]
Camptodactyly of the ring finger	http://purl.obolibrary.org/obo/HP_0009276	[5, 4, 2, 3, 2]
Contracture of the metacarpophalangeal joint of the 4th finger	http://purl.obolibrary.org/obo/HP_0009277	[5, 4, 2, 3, 3]
Ulnar deviation of the 4th finger	http://purl.obolibrary.org/obo/HP_0009278	[5, 4, 7, 1, 1]
Radial deviation of the 4th finger	http://purl.obolibrary.org/obo/HP_0009279	[5, 4, 7, 1, 2]
Short ring finger	http://purl.obolibrary.org/obo/HP_0009280	[5, 4, 8, 2, 4, 1]
Absent ring finger	http://purl.obolibrary.org/obo/HP_0009281	[5, 4, 8, 2, 6]
Abnormality of the outermost bone of ring finger	http://purl.obolibrary.org/obo/HP_0009282	[5, 4, 6, 2, 6, 5]
Abnormality of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009283	[5, 4, 6, 2, 6, 2]
Abnormal innermost bone of ring finger	http://purl.obolibrary.org/obo/HP_0009284	[5, 4, 6, 2, 6, 0]
Curved phalanges of the 4th finger	http://purl.obolibrary.org/obo/HP_0009285	[5, 4, 1, 2, 2, 0]
Curved distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009286	[5, 4, 1, 2, 2, 1]
Curved middle ring finger bone	http://purl.obolibrary.org/obo/HP_0009287	[5, 4, 1, 2, 2, 2]
Curved proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009288	[5, 4, 1, 2, 2, 3]
Absent/small outermost ring finger bone	http://purl.obolibrary.org/obo/HP_0009289	[5, 4, 8, 2, 7, 0]
Hypoplastic/small distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009290	[5, 4, 8, 2, 1]
Absent outermost bone of ring finger	http://purl.obolibrary.org/obo/HP_0009291	[5, 4, 8, 2, 5]
Wide outermost bone of ring finger	http://purl.obolibrary.org/obo/HP_0009292	[5, 4, 1, 0, 7, 0]
Broad middle bone of the 4th finger	http://purl.obolibrary.org/obo/HP_0009293	[5, 4, 1, 0, 7, 1]
Aplasia of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009294	[5, 4, 8, 2, 0, 0]
Hypoplastic/small middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009295	[5, 4, 8, 2, 0, 1]
Bullet-shaped middle bone of the 4th finger	http://purl.obolibrary.org/obo/HP_0009296	[5, 4, 1, 6, 6, 0]
Osteolytic defects of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009297	[5, 4, 1, 7, 1, 1]
Absent innermost ring finger bone	http://purl.obolibrary.org/obo/HP_0009298	[5, 4, 8, 2, 3, 0]
Absent/small middle ring finger bone	http://purl.obolibrary.org/obo/HP_0009299	[5, 4, 8, 2, 0, 2]
Aplasia/Hypoplasia of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009300	[5, 4, 8, 2, 3, 1]
Short proximal phalanx of the fourth finger	http://purl.obolibrary.org/obo/HP_0009301	[5, 4, 8, 2, 8]
Bullet-shaped outermost bone of ring finger	http://purl.obolibrary.org/obo/HP_0009302	[5, 4, 1, 6, 6, 1]
Osteolytic defects of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009303	[5, 4, 1, 7, 1, 2]
Patchy sclerosis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009304	[5, 4, 4, 9, 0]
Distal/middle symphalangism of 4th finger	http://purl.obolibrary.org/obo/HP_0009305	[5, 4, 0, 2, 1]
Triangular shaped distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009306	[5, 4, 1, 5, 0, 0]
Uneven increase in bone density in the middle bone of the ring finger	http://purl.obolibrary.org/obo/HP_0009307	[5, 4, 4, 4, 0]
Symphalangism of middle phalanx of 4th finger	http://purl.obolibrary.org/obo/HP_0009308	[5, 4, 0, 2, 2]
Triangular shaped middle bone of the ring finger	http://purl.obolibrary.org/obo/HP_0009309	[5, 4, 1, 5, 1, 0]
Broad proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009310	[5, 4, 1, 0, 7, 2]
Bullet-shaped proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009311	[5, 4, 1, 6, 6, 2]
Osteolytic defects of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009312	[5, 4, 1, 7, 1, 3]
Patchy sclerosis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009313	[5, 4, 4, 9, 1]
Symphalangism affecting the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009314	[5, 4, 0, 2, 3]
Triangular shaped innermost bone of the 4th finger	http://purl.obolibrary.org/obo/HP_0009315	[5, 4, 1, 5, 1, 1]
Abnormality of the phalanges of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009316	[5, 4, 6, 8, 8, 0]
Deviated middle finger	http://purl.obolibrary.org/obo/HP_0009317	[5, 4, 7, 3, 0]
Aplasia/Hypoplasia of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009318	[5, 4, 8, 5, 3, 0]
Joint contracture of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009319	[5, 4, 2, 0, 0]
Abnormality of the epiphyses of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009320	[5, 4, 6, 8, 0, 1]
Absent epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009321	[5, 4, 6, 4, 5, 2]
Bracket epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009322	[5, 4, 6, 8, 5, 0]
Cone-shaped epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009323	[5, 4, 6, 6, 7, 0]
Enlarged epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009324	[5, 4, 6, 8, 7, 1]
Fragmentation of the epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009325	[5, 4, 3, 7, 0]
Irregular end part of the middle bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009326	[5, 4, 6, 7, 1, 0]
Increased bone density of end part of the middle bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009327	[5, 4, 6, 2, 2, 5, 1]
Pseudoepiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009328	[5, 4, 6, 5, 6, 0]
Small epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009329	[5, 4, 6, 3, 5, 0]
Stippling of the epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009330	[5, 4, 6, 1, 1, 0]
Delta-shaped epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009331	[5, 4, 6, 8, 2, 0]
Abnormality of the epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009332	[5, 4, 6, 8, 3, 0]
Abnormality of the end part of the innermost bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009333	[5, 4, 6, 8, 6, 0]
Abnormality of the middle part of the middle bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009334	[5, 4, 6, 8, 7, 2]
Absent end part of the outermost bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009335	[5, 4, 6, 4, 5, 3]
Bracket epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009336	[5, 4, 6, 8, 3, 1]
Cone-shaped end part of the outermost bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009337	[5, 4, 6, 6, 7, 1]
Enlarged epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009338	[5, 4, 6, 8, 3, 2]
Fragmentation of end part of the outermost bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009339	[5, 4, 3, 6, 1]
Irregular end part of the outermost long bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009340	[5, 4, 6, 7, 1, 1]
Increased bone density of end part of the outermost middle finger bone	http://purl.obolibrary.org/obo/HP_0009341	[5, 4, 6, 2, 2, 3, 1]
Pseudoepiphysis of the outermost bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009342	[5, 4, 6, 5, 6, 1]
Small end part of the outermost long bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009343	[5, 4, 6, 3, 5, 1]
Speckled calcifications in end part of the outermost long bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009344	[5, 4, 6, 1, 1, 1]
Triangular end part of the outermost long bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009345	[5, 4, 6, 8, 3, 3]
Absent end part of innermost long bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009346	[5, 4, 6, 4, 5, 4]
Bracket epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009347	[5, 4, 6, 8, 5, 1]
Cone-shaped end part of the innermost bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009348	[5, 4, 6, 6, 7, 2]
Large epiphysis of proximal middle-finger phalanx	http://purl.obolibrary.org/obo/HP_0009349	[5, 4, 6, 8, 6, 1]
Fragmentation of end part of innermost long bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009350	[5, 4, 3, 6, 2]
Irregular epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009351	[5, 4, 6, 7, 1, 2]
Ivory epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009352	[5, 4, 6, 2, 2, 1, 1]
Pseudoepiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009353	[5, 4, 6, 5, 6, 2]
Small epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009354	[5, 4, 6, 3, 5, 2]
Stippling of the epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009355	[5, 4, 6, 1, 1, 2]
Delta-shaped epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009356	[5, 4, 6, 8, 6, 2]
Abnormality of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009357	[5, 4, 6, 8, 4, 0]
Abnormality of proximal middle-finger phalanx	http://purl.obolibrary.org/obo/HP_0009358	[5, 4, 6, 8, 8, 1]
Type A brachydactyly	http://purl.obolibrary.org/obo/HP_0009370	[5, 4, 8, 0, 4, 0]
Type A1 brachydactyly	http://purl.obolibrary.org/obo/HP_0009371	[5, 4, 8, 0, 4, 1]
Short index fingers and second toes	http://purl.obolibrary.org/obo/HP_0009372	[5, 4, 8, 0, 4, 2]
Type C brachydactyly	http://purl.obolibrary.org/obo/HP_0009373	[5, 4, 8, 0, 7]
Broad little finger bones	http://purl.obolibrary.org/obo/HP_0009374	[5, 4, 1, 0, 2, 3]
Bullet-shaped pinkie finger bones	http://purl.obolibrary.org/obo/HP_0009375	[5, 4, 1, 6, 7, 3]
Absent/small pinkie finger bones	http://purl.obolibrary.org/obo/HP_0009376	[5, 4, 8, 4, 1, 0]
Patchy sclerosis of 5th finger phalanx	http://purl.obolibrary.org/obo/HP_0009377	[5, 4, 4, 8, 3]
Triangular shaped little finger bones	http://purl.obolibrary.org/obo/HP_0009378	[5, 4, 1, 5, 6, 2]
Rhomboid or triangular shaped little finger bone	http://purl.obolibrary.org/obo/HP_0009379	[5, 4, 1, 5, 5, 1]
Finger aplasia	http://purl.obolibrary.org/obo/HP_0009380	[5, 4, 8, 4, 6, 0]
Stubby fingers	http://purl.obolibrary.org/obo/HP_0009381	[5, 4, 8, 8, 4]
Absent epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009382	[5, 4, 6, 4, 2, 3]
Bracket shaped end part of pinkie finger bone	http://purl.obolibrary.org/obo/HP_0009383	[5, 4, 6, 4, 3, 3]
Cone-shaped end part of the pinkie finger bones	http://purl.obolibrary.org/obo/HP_0009384	[5, 4, 6, 6, 6, 3]
Enlarged end part of the pinky finger bones	http://purl.obolibrary.org/obo/HP_0009385	[5, 4, 6, 4, 1, 3]
Fragmentation of the end part of the pinky finger bones	http://purl.obolibrary.org/obo/HP_0009386	[5, 4, 3, 2, 3]
Irregular end part of the little finger bones	http://purl.obolibrary.org/obo/HP_0009387	[5, 4, 6, 7, 0, 3]
Increased bone density of end part of the little finger	http://purl.obolibrary.org/obo/HP_0009388	[5, 4, 6, 2, 2, 2]
Pseudoepiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009389	[5, 4, 6, 5, 3, 3]
Small epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009390	[5, 4, 6, 3, 0, 3]
Speckled calcifications in end part of pinkie finger bone	http://purl.obolibrary.org/obo/HP_0009391	[5, 4, 6, 1, 2, 3]
Triangular end part of the pinky finger	http://purl.obolibrary.org/obo/HP_0009392	[5, 4, 6, 4, 0, 8]
Absent epiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009393	[5, 4, 6, 4, 7, 1, 2]
Bracket epiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009394	[5, 4, 6, 2, 0, 3]
Cone-shaped epiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009395	[5, 4, 6, 6, 0, 3]
Enlarged end part of the ring finger bones	http://purl.obolibrary.org/obo/HP_0009396	[5, 4, 6, 2, 5, 2]
Fragmentation of the epiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009397	[5, 4, 3, 1, 3]
Irregular end part of the ring finger bones	http://purl.obolibrary.org/obo/HP_0009398	[5, 4, 6, 7, 2, 3]
Increased bone density of end part of the ring finger bone	http://purl.obolibrary.org/obo/HP_0009399	[5, 4, 6, 2, 4, 3]
Pseudoepiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009400	[5, 4, 6, 5, 7, 3]
Small epiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009401	[5, 4, 6, 3, 2, 3]
Speckled calcifications in end part of ring finger bone	http://purl.obolibrary.org/obo/HP_0009402	[5, 4, 6, 1, 3, 3]
Triangular epiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009403	[5, 4, 6, 2, 6, 3]
Broad phalanges of the 4th finger	http://purl.obolibrary.org/obo/HP_0009404	[5, 4, 1, 0, 7, 3]
Bullet-shaped of bone of ring finger	http://purl.obolibrary.org/obo/HP_0009405	[5, 4, 1, 6, 6, 3]
Patchy sclerosis of the phalanges of the 4th finger	http://purl.obolibrary.org/obo/HP_0009406	[5, 4, 4, 9, 2]
Triangular shaped phalanges of the 4th finger	http://purl.obolibrary.org/obo/HP_0009407	[5, 4, 1, 5, 1, 2]
Absent/small ring finger bones	http://purl.obolibrary.org/obo/HP_0009408	[5, 4, 8, 2, 7, 1]
Absent epiphyses of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009410	[5, 4, 6, 4, 5, 5]
Bracket epiphyses of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009411	[5, 4, 6, 8, 5, 2]
Cone-shaped epiphyses of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009412	[5, 4, 6, 6, 7, 3]
Enlarged epiphyses of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009413	[5, 4, 6, 8, 7, 3]
Fragmentation of the epiphyses of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009414	[5, 4, 3, 6, 3]
Irregular end part of middle finger bone	http://purl.obolibrary.org/obo/HP_0009415	[5, 4, 6, 7, 1, 3]
Ivory epiphyses of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009416	[5, 4, 6, 2, 2, 4]
Pseudoepiphyses of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009417	[5, 4, 6, 5, 6, 3]
Small epiphyses of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009418	[5, 4, 6, 3, 5, 3]
Speckled calcifications in end part of middle finger bone	http://purl.obolibrary.org/obo/HP_0009419	[5, 4, 6, 1, 1, 3]
Delta-shaped epiphyses of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009420	[5, 4, 6, 8, 2, 1]
Absent/small outermost middle finger bone	http://purl.obolibrary.org/obo/HP_0009421	[5, 4, 8, 5, 0, 1]
Broad distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009422	[5, 4, 1, 0, 5, 0]
Bullet-shaped distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009423	[5, 4, 1, 6, 0, 0]
Lytic defect of terminal phalanx of middle finger	http://purl.obolibrary.org/obo/HP_0009424	[5, 4, 1, 7, 5, 0]
Uneven increase in bone density in the outermost bone of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009425	[5, 4, 6, 8, 4, 1]
Symphalangism of the distal and middle phalanges of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009426	[5, 4, 0, 5, 0]
Triangular shaped outermost bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009427	[5, 4, 1, 5, 0, 1]
Curved distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009428	[5, 4, 1, 2, 1, 0]
Absent of the outermost bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009429	[5, 4, 8, 5, 0, 2]
Wide/broad middle phalanx of middle-finger	http://purl.obolibrary.org/obo/HP_0009430	[5, 4, 1, 0, 5, 1]
Bullet-shaped middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009431	[5, 4, 1, 6, 0, 1]
Curved middle bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009432	[5, 4, 1, 2, 1, 1]
Osteolytic defects of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009433	[5, 4, 1, 7, 5, 1]
Uneven increase in bone density in the middle bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009434	[5, 4, 6, 8, 1, 0]
Symphalangism of middle phalanx of 3rd finger	http://purl.obolibrary.org/obo/HP_0009435	[5, 4, 0, 5, 1]
Triangular shaped middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009436	[5, 4, 1, 5, 7, 0]
Absent/small middle bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009437	[5, 4, 8, 5, 6, 0]
Absent middle phalanx of 3rd finger	http://purl.obolibrary.org/obo/HP_0009438	[5, 4, 8, 5, 5]
Brachymesophalangy III (finger)	http://purl.obolibrary.org/obo/HP_0009439	[5, 4, 8, 5, 4]
Wide/broad middle finger phalanges	http://purl.obolibrary.org/obo/HP_0009440	[5, 4, 1, 0, 5, 2]
Bullet-shaped phalanges of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009441	[5, 4, 1, 6, 0, 2]
Curved bones of middle finger	http://purl.obolibrary.org/obo/HP_0009442	[5, 4, 1, 2, 1, 2]
Lytic defects of middle finger phalanges	http://purl.obolibrary.org/obo/HP_0009443	[5, 4, 1, 7, 5, 2]
Uneven increase in bone density in middle finger bone	http://purl.obolibrary.org/obo/HP_0009444	[5, 4, 6, 8, 1, 1]
Symphalangism of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009445	[5, 4, 0, 5, 2]
Triangular shaped bone of the middle finger	http://purl.obolibrary.org/obo/HP_0009446	[5, 4, 1, 5, 4, 0]
Aplasia/Hypoplasia of the phalanges of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009447	[5, 4, 8, 5, 6, 1]
Broad proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009450	[5, 4, 1, 0, 5, 3]
Bullet-shaped proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009451	[5, 4, 1, 6, 0, 3]
Curved proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009452	[5, 4, 1, 2, 1, 3]
Osteolytic defects of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009453	[5, 4, 1, 7, 5, 3]
Patchy sclerosis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009454	[5, 4, 6, 8, 1, 2]
Fused innermost bone of middle finger	http://purl.obolibrary.org/obo/HP_0009455	[5, 4, 0, 5, 3]
Triangular shaped innermost bone of middle finger	http://purl.obolibrary.org/obo/HP_0009456	[5, 4, 1, 5, 3, 0]
Absent/small innermost bone of middle finger	http://purl.obolibrary.org/obo/HP_0009457	[5, 4, 8, 5, 1, 0]
Aplasia of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009458	[5, 4, 8, 5, 1, 1]
Hypoplastic/small proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009459	[5, 4, 8, 5, 1, 2]
Absent middle finger	http://purl.obolibrary.org/obo/HP_0009460	[5, 4, 8, 5, 3, 1]
Short middle finger	http://purl.obolibrary.org/obo/HP_0009461	[5, 4, 8, 5, 2]
Radial deviation of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009462	[5, 4, 7, 3, 1]
Ulnar deviation of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009463	[5, 4, 7, 3, 2]
Ulnar deviation of index fingers	http://purl.obolibrary.org/obo/HP_0009464	[5, 4, 7, 7, 0]
Finger bends toward pinky	http://purl.obolibrary.org/obo/HP_0009465	[5, 4, 7, 0, 2]
Radially deviated phalanges	http://purl.obolibrary.org/obo/HP_0009466	[5, 4, 7, 2, 2]
Radial deviation of the 2nd finger	http://purl.obolibrary.org/obo/HP_0009467	[5, 4, 7, 7, 1]
Deviated index finger	http://purl.obolibrary.org/obo/HP_0009468	[5, 4, 7, 7, 2]
Contracture of the distal interphalangeal joint of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009469	[5, 4, 2, 0, 1]
Contracture of the metacarpophalangeal joint of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009470	[5, 4, 2, 0, 2]
Contracture of the proximal interphalangeal joint of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009471	[5, 4, 2, 0, 3]
Contractures of the hands	http://purl.obolibrary.org/obo/HP_0009473	[5, 6, 1, 5, 3, 1]
Proximal/middle symphalangism of 4th finger	http://purl.obolibrary.org/obo/HP_0009477	[5, 4, 0, 2, 4]
Symphalangism of the proximal phalanx of the 4th finger with the 4th metacarpal	http://purl.obolibrary.org/obo/HP_0009478	[5, 4, 0, 2, 5]
Proximal/middle symphalangism of 3rd finger	http://purl.obolibrary.org/obo/HP_0009482	[5, 4, 0, 5, 4]
Fused innermost bones of middle finger with middle long bone of hand	http://purl.obolibrary.org/obo/HP_0009483	[5, 4, 0, 5, 5]
Deviation of the hand or of fingers of the hand	http://purl.obolibrary.org/obo/HP_0009484	[5, 4, 7, 2, 3]
Radial deviation of the hand or of fingers of the hand	http://purl.obolibrary.org/obo/HP_0009485	[5, 4, 7, 2, 4]
Radial deviation of the hand	http://purl.obolibrary.org/obo/HP_0009486	[5, 4, 7, 2, 5]
Ulnar deviation of hands	http://purl.obolibrary.org/obo/HP_0009487	[5, 4, 7, 0, 3]
Absent epiphyses of the 2nd finger	http://purl.obolibrary.org/obo/HP_0009488	[5, 4, 6, 4, 7, 2, 0]
Bracket shaped end part of index finger	http://purl.obolibrary.org/obo/HP_0009489	[5, 4, 6, 0, 2, 2]
Cone-shaped epiphyses of the 2nd finger	http://purl.obolibrary.org/obo/HP_0009490	[5, 4, 6, 6, 1, 0]
Enlarged end part of the index finger	http://purl.obolibrary.org/obo/HP_0009491	[5, 4, 6, 0, 7, 0]
Fragmentation of the epiphyses of the 2nd finger	http://purl.obolibrary.org/obo/HP_0009492	[5, 4, 3, 3, 0]
Irregular epiphyses of the 2nd finger	http://purl.obolibrary.org/obo/HP_0009493	[5, 4, 6, 7, 7, 0]
Increased bone density of end part of the index finger bone	http://purl.obolibrary.org/obo/HP_0009494	[5, 4, 6, 2, 7, 0]
Accessory index finger epiphysis	http://purl.obolibrary.org/obo/HP_0009495	[5, 4, 6, 5, 0, 0]
Small end part of the index finger	http://purl.obolibrary.org/obo/HP_0009496	[5, 4, 6, 3, 3, 0]
Speckled calcifications in end part of the index finger	http://purl.obolibrary.org/obo/HP_0009497	[5, 4, 6, 1, 0, 0]
